Entity,Code,Year,Solar Capacity
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00010000000149011613
Taiwan,TWN,2001,0.00020000000298023225
Taiwan,TWN,2002,0.00033000001311302184
Taiwan,TWN,2003,0.00044999998807907106
Taiwan,TWN,2004,0.0005699999928474427
Taiwan,TWN,2005,0.0010399999618530273
Taiwan,TWN,2006,0.001409999966621399
Taiwan,TWN,2007,0.002440000057220459
Taiwan,TWN,2008,0.005579999923706055
Taiwan,TWN,2009,0.009510000228881836
Taiwan,TWN,2010,0.03455500030517578
Taiwan,TWN,2011,0.12991200256347657
Taiwan,TWN,2012,0.231281005859375
Taiwan,TWN,2013,0.40993798828125
Taiwan,TWN,2014,0.6359509887695313
Taiwan,TWN,2015,0.8842509765625001
Taiwan,TWN,2016,1.2450550537109375
Taiwan,TWN,2017,1.7677020263671874
Taiwan,TWN,2018,2.7381188964843752
Taiwan,TWN,2019,4.1495390625
Taiwan,TWN,2020,5.817205078125
Taiwan,TWN,2021,7.700212890625
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.03040999984741211
Thailand,THA,2007,0.03225
Thailand,THA,2008,0.032349998474121094
Thailand,THA,2009,0.037
Thailand,THA,2010,0.048599998474121095
Thailand,THA,2011,0.07869999694824219
Thailand,THA,2012,0.37670001220703125
Thailand,THA,2013,0.8235
Thailand,THA,2014,1.2985
Thailand,THA,2015,1.4195999755859374
Thailand,THA,2016,2.44610009765625
Thailand,THA,2017,2.697260009765625
Thailand,THA,2018,2.96243994140625
Thailand,THA,2019,2.9826201171875
Thailand,THA,2020,2.9826201171875
Thailand,THA,2021,3.0436201171875
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0
Turkey,TUR,1999,0
Turkey,TUR,2000,0.00010000000149011613
Turkey,TUR,2001,0.00030000001192092895
Turkey,TUR,2002,0.0006000000238418579
Turkey,TUR,2003,0.001
Turkey,TUR,2004,0.0015
Turkey,TUR,2005,0.002
Turkey,TUR,2006,0.0025
Turkey,TUR,2007,0.003
Turkey,TUR,2008,0.003700000047683716
Turkey,TUR,2009,0.0046999998092651365
Turkey,TUR,2010,0.0056999998092651365
Turkey,TUR,2011,0.0066999998092651366
Turkey,TUR,2012,0.011699999809265137
Turkey,TUR,2013,0.017700000762939455
Turkey,TUR,2014,0.04
Turkey,TUR,2015,0.249
Turkey,TUR,2016,0.833
Turkey,TUR,2017,3.420699951171875
Turkey,TUR,2018,5.06260791015625
Turkey,TUR,2019,5.9951547851562506
Turkey,TUR,2020,6.66735498046875
Turkey,TUR,2021,7.81555517578125
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0
Ukraine,UKR,1999,0
Ukraine,UKR,2000,0
Ukraine,UKR,2001,0
Ukraine,UKR,2002,0
Ukraine,UKR,2003,0
Ukraine,UKR,2004,0
Ukraine,UKR,2005,0
Ukraine,UKR,2006,0
Ukraine,UKR,2007,0
Ukraine,UKR,2008,0
Ukraine,UKR,2009,0
Ukraine,UKR,2010,0.0025
Ukraine,UKR,2011,0.1881999969482422
Ukraine,UKR,2012,0.3716000061035156
Ukraine,UKR,2013,0.7484000244140625
Ukraine,UKR,2014,0.8190999755859375
Ukraine,UKR,2015,0.8412000122070312
Ukraine,UKR,2016,0.9547000122070313
Ukraine,UKR,2017,1.2
Ukraine,UKR,2018,2.00268798828125
Ukraine,UKR,2019,5.93568798828125
Ukraine,UKR,2020,7.331
Ukraine,UKR,2021,8.062
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.010076000213623046
United Arab Emirates,ARE,2010,0.010826000213623047
United Arab Emirates,ARE,2011,0.01275100040435791
United Arab Emirates,ARE,2012,0.013206000328063966
United Arab Emirates,ARE,2013,0.025802000045776367
United Arab Emirates,ARE,2014,0.03317100143432617
United Arab Emirates,ARE,2015,0.03340599822998047
United Arab Emirates,ARE,2016,0.04040599822998047
United Arab Emirates,ARE,2017,0.25503599548339845
United Arab Emirates,ARE,2018,0.49830499267578127
United Arab Emirates,ARE,2019,1.8178699951171875
United Arab Emirates,ARE,2020,2.20539697265625
United Arab Emirates,ARE,2021,2.6050471191406253
United Kingdom,GBR,1996,0.00020000000298023225
United Kingdom,GBR,1997,0.0004000000059604645
United Kingdom,GBR,1998,0.0005
United Kingdom,GBR,1999,0.0008999999761581421
United Kingdom,GBR,2000,0.002
United Kingdom,GBR,2001,0.003
United Kingdom,GBR,2002,0.004
United Kingdom,GBR,2003,0.006
United Kingdom,GBR,2004,0.008
United Kingdom,GBR,2005,0.011
United Kingdom,GBR,2006,0.014
United Kingdom,GBR,2007,0.018000000000000002
United Kingdom,GBR,2008,0.023
United Kingdom,GBR,2009,0.027
United Kingdom,GBR,2010,0.095
United Kingdom,GBR,2011,1
United Kingdom,GBR,2012,1.7530000000000001
United Kingdom,GBR,2013,2.9370000000000003
United Kingdom,GBR,2014,5.5280000000000005
United Kingdom,GBR,2015,9.601218750000001
United Kingdom,GBR,2016,11.914
United Kingdom,GBR,2017,12.76
United Kingdom,GBR,2018,13.073
United Kingdom,GBR,2019,13.346
United Kingdom,GBR,2020,13.46248046875
United Kingdom,GBR,2021,13.689
United States,USA,1996,0.013899999618530274
United States,USA,1997,0.014600000381469727
United States,USA,1998,0.015199999809265136
United States,USA,1999,0.016600000381469728
United States,USA,2000,0.176
United States,USA,2001,0.213
United States,USA,2002,0.255
United States,USA,2003,0.293
United States,USA,2004,0.363
United States,USA,2005,0.493
United States,USA,2006,0.6980000000000001
United States,USA,2007,0.974
United States,USA,2008,1.153
United States,USA,2009,1.614
United States,USA,2010,2.9090000000000003
United States,USA,2011,5.172
United States,USA,2012,8.137
United States,USA,2013,11.759
United States,USA,2014,15.984
United States,USA,2015,21.684
United States,USA,2016,32.958
United States,USA,2017,41.357
United States,USA,2018,49.812
United States,USA,2019,59.068
United States,USA,2020,73.813703125
United States,USA,2021,93.713015625
Upper-middle-income countries,,1996,0.011
Upper-middle-income countries,,1997,0.0155
Upper-middle-income countries,,1998,0.021
Upper-middle-income countries,,1999,0.029
Upper-middle-income countries,,2000,0.047654998779296874
Upper-middle-income countries,,2001,0.05339699935913086
Upper-middle-income countries,,2002,0.07320700073242188
Upper-middle-income countries,,2003,0.08435700225830078
Upper-middle-income countries,,2004,0.09485900115966797
Upper-middle-income countries,,2005,0.15995899963378907
Upper-middle-income countries,,2006,0.20986900329589844
Upper-middle-income countries,,2007,0.2544889984130859
Upper-middle-income countries,,2008,0.30959500122070316
Upper-middle-income countries,,2009,0.48509500122070315
Upper-middle-income countries,,2010,1.134407958984375
Upper-middle-income countries,,2011,3.404217041015625
Upper-middle-income countries,,2012,8.2889130859375
Upper-middle-income countries,,2013,20.901484375
Upper-middle-income countries,,2014,33.5217734375
Upper-middle-income countries,,2015,49.48740234375
Upper-middle-income countries,,2016,86.917140625
Upper-middle-income countries,,2017,145.832734375
Upper-middle-income countries,,2018,196.807609375
Upper-middle-income countries,,2019,233.24031250000002
Upper-middle-income countries,,2020,289.18834375
Upper-middle-income countries,,2021,351.687625
Vietnam,VNM,2000,0.0000020000000949949025
Vietnam,VNM,2001,0.0001080000028014183
Vietnam,VNM,2002,0.0002360000014305115
Vietnam,VNM,2003,0.00040599998831748963
Vietnam,VNM,2004,0.000746999979019165
Vietnam,VNM,2005,0.0018849999904632568
Vietnam,VNM,2006,0.0034240000247955323
Vietnam,VNM,2007,0.0034240000247955323
Vietnam,VNM,2008,0.0034240000247955323
Vietnam,VNM,2009,0.003515000104904175
Vietnam,VNM,2010,0.00451800012588501
Vietnam,VNM,2011,0.00451800012588501
Vietnam,VNM,2012,0.00451800012588501
Vietnam,VNM,2013,0.00451800012588501
Vietnam,VNM,2014,0.005289999961853028
Vietnam,VNM,2015,0.005289999961853028
Vietnam,VNM,2016,0.005289999961853028
Vietnam,VNM,2017,0.007992000102996827
Vietnam,VNM,2018,0.10499199676513672
Vietnam,VNM,2019,4.993490234375
Vietnam,VNM,2020,16.660490234375
Vietnam,VNM,2021,16.660490234375
World,OWID_WRL,1996,0.17181242370605468
World,OWID_WRL,1997,0.23173727416992188
World,OWID_WRL,1998,0.30496212768554687
World,OWID_WRL,1999,0.42359939575195316
World,OWID_WRL,2000,0.8086690063476563
World,OWID_WRL,2001,1.0929859619140625
World,OWID_WRL,2002,1.4370589599609376
World,OWID_WRL,2003,1.965030029296875
World,OWID_WRL,2004,3.05197900390625
World,OWID_WRL,2005,4.548119140625
World,OWID_WRL,2006,6.09319287109375
World,OWID_WRL,2007,8.506465820312501
World,OWID_WRL,2008,14.729541015625001
World,OWID_WRL,2009,22.844466796875
World,OWID_WRL,2010,40.33780859375
World,OWID_WRL,2011,72.21596875
World,OWID_WRL,2012,101.745328125
World,OWID_WRL,2013,137.22696875
World,OWID_WRL,2014,175.617171875
World,OWID_WRL,2015,223.20359375
World,OWID_WRL,2016,295.22890625
World,OWID_WRL,2017,390.20653125
World,OWID_WRL,2018,483.0118125
World,OWID_WRL,2019,584.6856875
World,OWID_WRL,2020,710.281125
World,OWID_WRL,2021,843.0860625
