Entity,Code,Year,Solar (TWh growth - equivalent)
Germany,DEU,1981,0
Germany,DEU,1982,0
Germany,DEU,1983,0
Germany,DEU,1984,0
Germany,DEU,1985,0
Germany,DEU,1986,0
Germany,DEU,1987,0
Germany,DEU,1988,0
Germany,DEU,1989,0
Germany,DEU,1990,0.0029444443061947823
Germany,DEU,1991,0
Germany,DEU,1992,0.002972222398966551
Germany,DEU,1993,0.002944443840533495
Germany,DEU,1994,0.002972222864627838
Germany,DEU,1995,0.0029444443061947823
Germany,DEU,1996,0.002972221001982689
Germany,DEU,1997,0.014776945114135742
Germany,DEU,1998,0.011827778071165085
Germany,DEU,1999,0.011828053742647171
Germany,DEU,2000,-0.056182775646448135
Germany,DEU,2001,0.2937788665294647
Germany,DEU,2002,0.28998807072639465
Germany,DEU,2003,0.3239719271659851
Germany,DEU,2004,0.6973411440849304
Germany,DEU,2005,2.1402649879455566
Germany,DEU,2006,2.6994965076446533
Germany,DEU,2007,2.425405502319336
Germany,DEU,2008,3.797494888305664
Germany,DEU,2009,6.085319519042969
Germany,DEU,2010,14.45118522644043
Germany,DEU,2011,21.944015502929688
Germany,DEU,2012,18.182052612304688
Germany,DEU,2013,10.124702453613281
Germany,DEU,2014,10.165985107421875
Germany,DEU,2015,6.4794769287109375
Germany,DEU,2016,-1.9335098266601562
Germany,DEU,2017,2.6772994995117188
Germany,DEU,2018,14.136390686035156
Germany,DEU,2019,2.0116958618164062
Germany,DEU,2020,10.752975463867188
Germany,DEU,2021,0.4718475341796875
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0
Greece,GRC,1983,0
Greece,GRC,1984,0
Greece,GRC,1985,0
Greece,GRC,1986,0
Greece,GRC,1987,0
Greece,GRC,1988,0
Greece,GRC,1989,0
Greece,GRC,1990,0
Greece,GRC,1991,0
Greece,GRC,1992,0
Greece,GRC,1993,0
Greece,GRC,1994,0
Greece,GRC,1995,0
Greece,GRC,1996,0
Greece,GRC,1997,0
Greece,GRC,1998,0
Greece,GRC,1999,0
Greece,GRC,2000,0
Greece,GRC,2001,0
Greece,GRC,2002,0
Greece,GRC,2003,0
Greece,GRC,2004,0.002888888819143176
Greece,GRC,2005,-0.000027777627110481262
Greece,GRC,2006,-0.000027777859941124916
Greece,GRC,2007,0
Greece,GRC,2008,0.011222220957279205
Greece,GRC,2009,0.12557999789714813
Greece,GRC,2010,0.2989058494567871
Greece,GRC,2011,1.244238018989563
Greece,GRC,2012,2.9620590209960938
Greece,GRC,2013,5.2974853515625
Greece,GRC,2014,0.33057594299316406
Greece,GRC,2015,0.2296924591064453
Greece,GRC,2016,0.01816558837890625
Greece,GRC,2017,0.10172080993652344
Greece,GRC,2018,-0.5934476852416992
Greece,GRC,2019,1.6443986892700195
Greece,GRC,2020,0.005295753479003906
Greece,GRC,2021,1.8441963195800781
High-income countries,,1966,0
High-income countries,,1967,0
High-income countries,,1968,0
High-income countries,,1969,0
High-income countries,,1970,0
High-income countries,,1971,0
High-income countries,,1972,0
High-income countries,,1973,0
High-income countries,,1974,0
High-income countries,,1975,0
High-income countries,,1976,0
High-income countries,,1977,0
High-income countries,,1978,0
High-income countries,,1979,0
High-income countries,,1980,0
High-income countries,,1981,0
High-income countries,,1982,0
High-income countries,,1983,0.008861110545694828
High-income countries,,1984,0.009805555455386639
High-income countries,,1985,0.01608360931277275
High-income countries,,1986,0.010161388665437698
High-income countries,,1987,-0.013558611273765564
High-income countries,,1988,-0.0011863857507705688
High-income countries,,1989,0.7452316284179688
High-income countries,,1990,0.36387723684310913
High-income countries,,1991,0.3427242040634155
High-income countries,,1992,-0.1200484037399292
High-income countries,,1993,0.2605088949203491
High-income countries,,1994,0.11332523822784424
High-income countries,,1995,0.11467170715332031
High-income countries,,1996,0.15477490425109863
High-income countries,,1997,0.143080472946167
High-income countries,,1998,0.17203688621520996
High-income countries,,1999,0.266995906829834
High-income countries,,2000,0.3865957260131836
High-income countries,,2001,0.989102840423584
High-income countries,,2002,0.9992415904998779
High-income countries,,2003,1.2109813690185547
High-income countries,,2004,1.9536395072937012
High-income countries,,2005,3.354095458984375
High-income countries,,2006,4.288902282714844
High-income countries,,2007,5.448885917663574
High-income countries,,2008,13.303976058959961
High-income countries,,2009,22.597698211669922
High-income countries,,2010,33.36125564575195
High-income countries,,2011,77.70817565917969
High-income countries,,2012,85.35093688964844
High-income countries,,2013,76.42510986328125
High-income countries,,2014,100.78781127929688
High-income countries,,2015,94.94613647460938
High-income countries,,2016,87.49029541015625
High-income countries,,2017,122.55938720703125
High-income countries,,2018,105.68206787109375
High-income countries,,2019,120.2139892578125
High-income countries,,2020,177.3687744140625
High-income countries,,2021,204.3963623046875
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0
Hong Kong,HKG,2007,0
Hong Kong,HKG,2008,0
Hong Kong,HKG,2009,0
Hong Kong,HKG,2010,0.0027749999426305294
Hong Kong,HKG,2011,0.005502777639776468
Hong Kong,HKG,2012,-0.000055555254220962524
Hong Kong,HKG,2013,-0.00005555618554353714
Hong Kong,HKG,2014,-0.000027777627110481262
Hong Kong,HKG,2015,0.0026388894766569138
Hong Kong,HKG,2016,-0.0000833338126540184
Hong Kong,HKG,2017,0.004222222603857517
Hong Kong,HKG,2018,0.0019722217693924904
Hong Kong,HKG,2019,0.0012500006705522537
Hong Kong,HKG,2020,0.0025555547326803207
Hong Kong,HKG,2021,0.0004722215235233307
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0
Hungary,HUN,2002,0
Hungary,HUN,2003,0
Hungary,HUN,2004,0
Hungary,HUN,2005,0
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0.002805555472150445
Hungary,HUN,2009,0
Hungary,HUN,2010,-0.00003055552951991558
Hungary,HUN,2011,-0.00001666671596467495
Hungary,HUN,2012,0.0191861093044281
Hungary,HUN,2013,0.04619111865758896
Hungary,HUN,2014,0.11337389051914215
Hungary,HUN,2015,0.19819970428943634
Hungary,HUN,2016,0.2734880745410919
Hungary,HUN,2017,0.2755930423736572
Hungary,HUN,2018,0.7353721261024475
Hungary,HUN,2019,2.281888008117676
Hungary,HUN,2020,2.5119946002960205
Hungary,HUN,2021,3.4677658081054688
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.003000000026077032
India,IND,1996,0.014916663989424706
India,IND,1997,0
India,IND,1998,0
India,IND,1999,0
India,IND,2000,0.0030000004917383194
India,IND,2001,0.01172555424273014
India,IND,2002,0.00568583607673645
India,IND,2003,0.008542496711015701
India,IND,2004,0.005523059517145157
India,IND,2005,-0.00033167004585266113
India,IND,2006,-0.03156194090843201
India,IND,2007,0.14632971584796906
India,IND,2008,0.010203883051872253
India,IND,2009,0.03241972625255585
India,IND,2010,0.10418693721294403
India,IND,2011,1.9677668809890747
India,IND,2012,3.4739153385162354
India,IND,2013,3.60103702545166
India,IND,2014,3.942601203918457
India,IND,2015,4.38411808013916
India,IND,2016,13.252714157104492
India,IND,2017,26.40058708190918
India,IND,2018,38.786354064941406
India,IND,2019,25.837646484375
India,IND,2020,32.159385681152344
India,IND,2021,24.614471435546875
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0.0002805555413942784
Indonesia,IDN,2009,0
Indonesia,IDN,2010,0.0011638888390734792
Indonesia,IDN,2011,0.0006805554730817676
Indonesia,IDN,2012,0.0061250003054738045
Indonesia,IDN,2013,0.006749999709427357
Indonesia,IDN,2014,0.0034444453194737434
Indonesia,IDN,2015,-0.004222222603857517
Indonesia,IDN,2016,0.04223638400435448
Indonesia,IDN,2017,0.020851947367191315
Indonesia,IDN,2018,0.16151916980743408
Indonesia,IDN,2019,0.07295306026935577
Indonesia,IDN,2020,0.1372338831424713
Indonesia,IDN,2021,0.05500778555870056
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0.0002833333273883909
Iran,IRN,2007,0
Iran,IRN,2008,0.0002777777554001659
Iran,IRN,2009,0.00027777778450399637
Iran,IRN,2010,0.0011027778964489698
Iran,IRN,2011,-0.000011111143976449966
Iran,IRN,2012,-0.000011111143976449966
Iran,IRN,2013,-0.000011111143976449966
Iran,IRN,2014,-0.00001111102756112814
Iran,IRN,2015,0.0021305554546415806
Iran,IRN,2016,0.009361110627651215
Iran,IRN,2017,0.21496306359767914
Iran,IRN,2018,0.3585127592086792
Iran,IRN,2019,0.7587281465530396
Iran,IRN,2020,0.32478487491607666
Iran,IRN,2021,0.0900958776473999
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0.12618693709373474
Iraq,IRQ,2014,0.02904444932937622
Iraq,IRQ,2015,-0.0009105652570724487
Iraq,IRQ,2016,-0.0009130537509918213
Iraq,IRQ,2017,-0.0009024888277053833
Iraq,IRQ,2018,0.8437299728393555
Iraq,IRQ,2019,-0.003673076629638672
Iraq,IRQ,2020,-0.0009366273880004883
Iraq,IRQ,2021,-0.006328880786895752
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.0011861110106110573
Ireland,IRL,2010,0.0001361111644655466
Ireland,IRL,2011,0.00017222226597368717
Ireland,IRL,2012,0.00027777766808867455
Ireland,IRL,2013,0.00013333349488675594
Ireland,IRL,2014,0.0006583330687135458
Ireland,IRL,2015,0.0017972220666706562
Ireland,IRL,2016,0.011555555276572704
Ireland,IRL,2017,0.014837222173810005
Ireland,IRL,2018,0.026661112904548645
Ireland,IRL,2019,0.048234723508358
Ireland,IRL,2020,0.06185498833656311
Ireland,IRL,2021,-0.0010691583156585693
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0.06702499836683273
Israel,ISR,2010,0.1272655427455902
Israel,ISR,2011,0.33537110686302185
Israel,ISR,2012,0.4821125268936157
Israel,ISR,2013,0.33485472202301025
Israel,ISR,2014,0.9300968647003174
Israel,ISR,2015,0.998467206954956
Israel,ISR,2016,1.1031019687652588
Israel,ISR,2017,-0.005795001983642578
Israel,ISR,2018,0.46388959884643555
Israel,ISR,2019,3.3733463287353516
Israel,ISR,2020,2.723505973815918
Israel,ISR,2021,3.263443946838379
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.005972221959382296
Italy,ITA,1990,0.0058611114509403706
Italy,ITA,1991,0.0029444443061947823
Italy,ITA,1992,0.011833332479000092
Italy,ITA,1993,0.0059158336371183395
Italy,ITA,1994,0
Italy,ITA,1995,0.005913887172937393
Italy,ITA,1996,0.002956945449113846
Italy,ITA,1997,0.002956945449113846
Italy,ITA,1998,0.002957221120595932
Italy,ITA,1999,0.0029569417238235474
Italy,ITA,2000,0.002956945449113846
Italy,ITA,2001,0.0025922246277332306
Italy,ITA,2002,0.005477499216794968
Italy,ITA,2003,0.008307501673698425
Italy,ITA,2004,0.013964720070362091
Italy,ITA,2005,0.005198054015636444
Italy,ITA,2006,0.010823339223861694
Italy,ITA,2007,0.010688044130802155
Italy,ITA,2008,0.43206390738487244
Italy,ITA,2009,1.3483248949050903
Italy,ITA,2010,3.398754596710205
Italy,ITA,2011,24.492185592651367
Italy,ITA,2012,21.935956954956055
Italy,ITA,2013,7.120391845703125
Italy,ITA,2014,1.5922660827636719
Italy,ITA,2015,1.3524856567382812
Italy,ITA,2016,-2.6086654663085938
Italy,ITA,2017,5.702095031738281
Italy,ITA,2018,-4.940364837646484
Italy,ITA,2019,2.5075149536132812
Italy,ITA,2020,2.034740447998047
Italy,ITA,2021,1.1141586303710938
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.0029444443061947823
Japan,JPN,1991,0
Japan,JPN,1992,0.028103888034820557
Japan,JPN,1993,0.03548388183116913
Japan,JPN,1994,0.019220560789108276
Japan,JPN,1995,0.031048327684402466
Japan,JPN,1996,0.04435472935438156
Japan,JPN,1997,0.12361054122447968
Japan,JPN,1998,0.1388111114501953
Japan,JPN,1999,0.22111999988555908
Japan,JPN,2000,0.3726891875267029
Japan,JPN,2001,0.4507410526275635
Japan,JPN,2002,0.5593531131744385
Japan,JPN,2003,0.7391068935394287
Japan,JPN,2004,0.8977844715118408
Japan,JPN,2005,1.0032446384429932
Japan,JPN,2006,1.010758399963379
Japan,JPN,2007,0.8604063987731934
Japan,JPN,2008,0.7504281997680664
Japan,JPN,2009,1.2160296440124512
Japan,JPN,2010,2.545391082763672
Japan,JPN,2011,3.954104423522949
Japan,JPN,2012,5.2085466384887695
Japan,JPN,2013,14.968542098999023
Japan,JPN,2014,28.612464904785156
Japan,JPN,2015,29.22144317626953
Japan,JPN,2016,22.968780517578125
Japan,JPN,2017,28.368362426757812
Japan,JPN,2018,19.984771728515625
Japan,JPN,2019,14.239608764648438
Japan,JPN,2020,18.749221801757812
Japan,JPN,2021,28.404464721679688
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.00005749999763793312
Kazakhstan,KAZ,2013,0.0020897220820188522
Kazakhstan,KAZ,2014,0.0012138888705521822
Kazakhstan,KAZ,2015,0.12097610533237457
Kazakhstan,KAZ,2016,0.11232110112905502
Kazakhstan,KAZ,2017,0.009898349642753601
Kazakhstan,KAZ,2018,0.1271882951259613
Kazakhstan,KAZ,2019,0.6575025320053101
Kazakhstan,KAZ,2020,2.2187061309814453
Kazakhstan,KAZ,2021,0.1298525333404541
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.0004972222377546132
Kuwait,KWT,2014,0.008391667157411575
Kuwait,KWT,2015,0.004805555567145348
Kuwait,KWT,2016,0.11698249727487564
Kuwait,KWT,2017,0.005724728107452393
Kuwait,KWT,2018,0.004388049244880676
Kuwait,KWT,2019,0.013514727354049683
Kuwait,KWT,2020,-0.00014556944370269775
Kuwait,KWT,2021,-0.0009838789701461792
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
