Entity,Code,Year,Renewables (TWh growth - equivalent)
Middle East (BP),,1973,-2.4210262298583984
Middle East (BP),,1974,3.150728225708008
Middle East (BP),,1975,1.8466920852661133
Middle East (BP),,1976,2.6157073974609375
Middle East (BP),,1977,2.286233901977539
Middle East (BP),,1978,8.025432586669922
Middle East (BP),,1979,-0.5808353424072266
Middle East (BP),,1980,0.19774246215820312
Middle East (BP),,1981,1.5720844268798828
Middle East (BP),,1982,1.1577186584472656
Middle East (BP),,1983,-1.1384468078613281
Middle East (BP),,1984,0.45069313049316406
Middle East (BP),,1985,0.1913585662841797
Middle East (BP),,1986,1.8954296112060547
Middle East (BP),,1987,8.38602066040039
Middle East (BP),,1988,1.1354866027832031
Middle East (BP),,1989,-4.952960968017578
Middle East (BP),,1990,7.8367919921875
Middle East (BP),,1991,-12.608837127685547
Middle East (BP),,1992,20.160400390625
Middle East (BP),,1993,6.563526153564453
Middle East (BP),,1994,-10.340503692626953
Middle East (BP),,1995,6.218387603759766
Middle East (BP),,1996,0.13504409790039062
Middle East (BP),,1997,-8.188846588134766
Middle East (BP),,1998,3.795307159423828
Middle East (BP),,1999,-15.892356872558594
Middle East (BP),,2000,-3.176197052001953
Middle East (BP),,2001,2.4520416259765625
Middle East (BP),,2002,15.084835052490234
Middle East (BP),,2003,4.501556396484375
Middle East (BP),,2004,12.964385986328125
Middle East (BP),,2005,2.096893310546875
Middle East (BP),,2006,11.979095458984375
Middle East (BP),,2007,-4.8371429443359375
Middle East (BP),,2008,-36.8586540222168
Middle East (BP),,2009,-4.349529266357422
Middle East (BP),,2010,14.549144744873047
Middle East (BP),,2011,3.0197677612304688
Middle East (BP),,2012,9.08188247680664
Middle East (BP),,2013,5.7644805908203125
Middle East (BP),,2014,-8.132164001464844
Middle East (BP),,2015,-7.47198486328125
Middle East (BP),,2016,12.502677917480469
Middle East (BP),,2017,3.6379928588867188
Middle East (BP),,2018,-14.285274505615234
Middle East (BP),,2019,86.0682373046875
Middle East (BP),,2020,-23.89629364013672
Middle East (BP),,2021,-15.354476928710938
Morocco,MAR,1966,-0.47016143798828125
Morocco,MAR,1967,-0.36075282096862793
Morocco,MAR,1968,0.37258076667785645
Morocco,MAR,1969,0.9166667461395264
Morocco,MAR,1970,-0.06505393981933594
Morocco,MAR,1971,0.5145163536071777
Morocco,MAR,1972,0.2247309684753418
Morocco,MAR,1973,-1.1946237087249756
Morocco,MAR,1974,0.42876362800598145
Morocco,MAR,1975,-0.9491934776306152
Morocco,MAR,1976,-0.05322575569152832
Morocco,MAR,1977,1.0852148532867432
Morocco,MAR,1978,0.15080642700195312
Morocco,MAR,1979,0.4908599853515625
Morocco,MAR,1980,-0.1981182098388672
Morocco,MAR,1981,-1.4518816471099854
Morocco,MAR,1982,-1.3365589380264282
Morocco,MAR,1983,-0.2690858840942383
Morocco,MAR,1984,-0.3400537967681885
Morocco,MAR,1985,0.35483860969543457
Morocco,MAR,1986,0.464247465133667
Morocco,MAR,1987,0.5381718873977661
Morocco,MAR,1988,0.32822585105895996
Morocco,MAR,1989,0.6534948348999023
Morocco,MAR,1990,0.18629002571105957
Morocco,MAR,1991,0.017741918563842773
Morocco,MAR,1992,-0.7747311592102051
Morocco,MAR,1993,-1.5405914783477783
Morocco,MAR,1994,1.1739249229431152
Morocco,MAR,1995,-0.6771504878997803
Morocco,MAR,1996,3.980107545852661
Morocco,MAR,1997,0.37258005142211914
Morocco,MAR,1998,-0.9048380851745605
Morocco,MAR,1999,-2.815053939819336
Morocco,MAR,2000,-0.1271505355834961
Morocco,MAR,2001,0.8254857063293457
Morocco,MAR,2002,-0.1139364242553711
Morocco,MAR,2003,1.7456645965576172
Morocco,MAR,2004,0.38944578170776367
Morocco,MAR,2005,-1.8056790828704834
Morocco,MAR,2006,-0.036171674728393555
Morocco,MAR,2007,0.022249221801757812
Morocco,MAR,2008,0.07227015495300293
Morocco,MAR,2009,4.853342056274414
Morocco,MAR,2010,3.188948631286621
Morocco,MAR,2011,-4.011960029602051
Morocco,MAR,2012,-0.9735207557678223
Morocco,MAR,2013,4.433169841766357
Morocco,MAR,2014,-1.2537603378295898
Morocco,MAR,2015,2.2283754348754883
Morocco,MAR,2016,0.5914783477783203
Morocco,MAR,2017,-0.1329212188720703
Morocco,MAR,2018,4.820952415466309
Morocco,MAR,2019,2.728483200073242
Morocco,MAR,2020,-1.5544586181640625
Morocco,MAR,2021,1.936819076538086
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,2.563339948654175
Netherlands,NLD,1976,0.2202620506286621
Netherlands,NLD,1977,-0.0159609317779541
Netherlands,NLD,1978,1.0981183052062988
Netherlands,NLD,1979,-0.33518123626708984
Netherlands,NLD,1980,-0.261760950088501
Netherlands,NLD,1981,0.19472432136535645
Netherlands,NLD,1982,-2.617607355117798
Netherlands,NLD,1983,-0.10853493213653564
Netherlands,NLD,1984,-0.6831316351890564
Netherlands,NLD,1985,1.3623558282852173
Netherlands,NLD,1986,0.3604710102081299
Netherlands,NLD,1987,0.47269392013549805
Netherlands,NLD,1988,0.468930721282959
Netherlands,NLD,1989,0.3316843509674072
Netherlands,NLD,1990,-0.4946906566619873
Netherlands,NLD,1991,0.40618252754211426
Netherlands,NLD,1992,0.23110270500183105
Netherlands,NLD,1993,0.3513777256011963
Netherlands,NLD,1994,0.45259571075439453
Netherlands,NLD,1995,0.4500253200531006
Netherlands,NLD,1996,1.2886238098144531
Netherlands,NLD,1997,0.6171045303344727
Netherlands,NLD,1998,0.9587101936340332
Netherlands,NLD,1999,0.5870118141174316
Netherlands,NLD,2000,1.423283576965332
Netherlands,NLD,2001,1.0123109817504883
Netherlands,NLD,2002,2.0758676528930664
Netherlands,NLD,2003,-0.1572723388671875
Netherlands,NLD,2004,4.112549781799316
Netherlands,NLD,2005,6.747758865356445
Netherlands,NLD,2006,2.1116485595703125
Netherlands,NLD,2007,1.5489635467529297
Netherlands,NLD,2008,5.1083526611328125
Netherlands,NLD,2009,5.140768051147461
Netherlands,NLD,2010,-0.3065986633300781
Netherlands,NLD,2011,5.018054962158203
Netherlands,NLD,2012,0.24562835693359375
Netherlands,NLD,2013,-1.4399032592773438
Netherlands,NLD,2014,-1.9637107849121094
Netherlands,NLD,2015,5.720684051513672
Netherlands,NLD,2016,2.5460205078125
Netherlands,NLD,2017,7.3217926025390625
Netherlands,NLD,2018,4.932117462158203
Netherlands,NLD,2019,12.877464294433594
Netherlands,NLD,2020,29.178855895996094
Netherlands,NLD,2021,18.272735595703125
New Zealand,NZL,1966,2.357341766357422
New Zealand,NZL,1967,0.5899543762207031
New Zealand,NZL,1968,2.0903587341308594
New Zealand,NZL,1969,-0.3143119812011719
New Zealand,NZL,1970,2.9047164916992188
New Zealand,NZL,1971,5.0483245849609375
New Zealand,NZL,1972,2.577259063720703
New Zealand,NZL,1973,-0.53631591796875
New Zealand,NZL,1974,2.8754196166992188
New Zealand,NZL,1975,4.450321197509766
New Zealand,NZL,1976,-3.585254669189453
New Zealand,NZL,1977,-2.5209083557128906
New Zealand,NZL,1978,2.8434829711914062
New Zealand,NZL,1979,7.882472991943359
New Zealand,NZL,1980,2.9908905029296875
New Zealand,NZL,1981,0.8511581420898438
New Zealand,NZL,1982,-3.979522705078125
New Zealand,NZL,1983,4.332233428955078
New Zealand,NZL,1984,2.2890548706054688
New Zealand,NZL,1985,-2.3389663696289062
New Zealand,NZL,1986,7.273368835449219
New Zealand,NZL,1987,-0.5145339965820312
New Zealand,NZL,1988,3.0845184326171875
New Zealand,NZL,1989,0.1980133056640625
New Zealand,NZL,1990,2.9348297119140625
New Zealand,NZL,1991,-0.37580108642578125
New Zealand,NZL,1992,-5.483390808105469
New Zealand,NZL,1993,7.5299072265625
New Zealand,NZL,1994,6.528404235839844
New Zealand,NZL,1995,4.883338928222656
New Zealand,NZL,1996,-4.208930969238281
New Zealand,NZL,1997,-8.364051818847656
New Zealand,NZL,1998,6.8593597412109375
New Zealand,NZL,1999,-6.346931457519531
New Zealand,NZL,2000,5.265869140625
New Zealand,NZL,2001,-9.203094482421875
New Zealand,NZL,2002,8.389785766601562
New Zealand,NZL,2003,-4.4328155517578125
New Zealand,NZL,2004,10.916336059570312
New Zealand,NZL,2005,-9.876731872558594
New Zealand,NZL,2006,0.9831314086914062
New Zealand,NZL,2007,1.0898818969726562
New Zealand,NZL,2008,-2.0571441650390625
New Zealand,NZL,2009,7.780029296875
New Zealand,NZL,2010,4.07623291015625
New Zealand,NZL,2011,2.2645034790039062
New Zealand,NZL,2012,-5.6082916259765625
New Zealand,NZL,2013,0.7238922119140625
New Zealand,NZL,2014,5.562446594238281
New Zealand,NZL,2015,2.0340652465820312
New Zealand,NZL,2016,3.1626434326171875
New Zealand,NZL,2017,-3.1274948120117188
New Zealand,NZL,2018,2.089935302734375
New Zealand,NZL,2019,-1.2947540283203125
New Zealand,NZL,2020,-3.5421829223632812
New Zealand,NZL,2021,0.54998779296875
Non-OECD (BP),,1966,57.834228515625
Non-OECD (BP),,1967,5.57830810546875
Non-OECD (BP),,1968,94.455078125
Non-OECD (BP),,1969,73.54864501953125
Non-OECD (BP),,1970,88.60552978515625
Non-OECD (BP),,1971,54.745361328125
Non-OECD (BP),,1972,55.57257080078125
Non-OECD (BP),,1973,48.0595703125
Non-OECD (BP),,1974,111.3695068359375
Non-OECD (BP),,1975,48.8956298828125
Non-OECD (BP),,1976,92.5843505859375
Non-OECD (BP),,1977,127.43212890625
Non-OECD (BP),,1978,157.34423828125
Non-OECD (BP),,1979,110.65185546875
Non-OECD (BP),,1980,137.488525390625
Non-OECD (BP),,1981,65.2738037109375
Non-OECD (BP),,1982,14.2587890625
Non-OECD (BP),,1983,91.505615234375
Non-OECD (BP),,1984,188.842041015625
Non-OECD (BP),,1985,126.546142578125
Non-OECD (BP),,1986,113.584228515625
Non-OECD (BP),,1987,75.5361328125
Non-OECD (BP),,1988,153.226806640625
Non-OECD (BP),,1989,72.41943359375
Non-OECD (BP),,1990,96.431640625
Non-OECD (BP),,1991,110.275634765625
Non-OECD (BP),,1992,36.943359375
Non-OECD (BP),,1993,167.748046875
Non-OECD (BP),,1994,181.31103515625
Non-OECD (BP),,1995,134.36083984375
Non-OECD (BP),,1996,-1.008544921875
Non-OECD (BP),,1997,67.492431640625
Non-OECD (BP),,1998,163.61474609375
Non-OECD (BP),,1999,36.162353515625
Non-OECD (BP),,2000,129.66552734375
Non-OECD (BP),,2001,77.567626953125
Non-OECD (BP),,2002,72.933349609375
Non-OECD (BP),,2003,47.40966796875
Non-OECD (BP),,2004,474.31591796875
Non-OECD (BP),,2005,234.34912109375
Non-OECD (BP),,2006,254.76220703125
Non-OECD (BP),,2007,287.25341796875
Non-OECD (BP),,2008,428.0673828125
Non-OECD (BP),,2009,111.294921875
Non-OECD (BP),,2010,528.7021484375
Non-OECD (BP),,2011,153.51123046875
Non-OECD (BP),,2012,517.53369140625
Non-OECD (BP),,2013,554.16845703125
Non-OECD (BP),,2014,541.88525390625
Non-OECD (BP),,2015,235.70751953125
Non-OECD (BP),,2016,595.3896484375
Non-OECD (BP),,2017,610.5771484375
Non-OECD (BP),,2018,774.28515625
Non-OECD (BP),,2019,704.810546875
Non-OECD (BP),,2020,623.54296875
Non-OECD (BP),,2021,903.2392578125
North America,,1966,47.21063232421875
North America,,1967,91.7020263671875
North America,,1968,18.9786376953125
North America,,1969,129.5423583984375
North America,,1970,19.6636962890625
North America,,1971,72.783203125
North America,,1972,84.55322265625
North America,,1973,44.1898193359375
North America,,1974,136.2403564453125
North America,,1975,-34.2177734375
North America,,1976,0.5843505859375
North America,,1977,-157.79248046875
North America,,1978,220.230712890625
North America,,1979,35.8702392578125
North America,,1980,6.9268798828125
North America,,1981,27.4154052734375
North America,,1982,113.02685546875
North America,,1983,97.300537109375
North America,,1984,54.2572021484375
North America,,1985,-53.197021484375
North America,,1986,42.6171875
North America,,1987,-94.9212646484375
North America,,1988,-96.8009033203125
North America,,1989,122.996826171875
North America,,1990,97.694580078125
North America,,1991,26.2003173828125
North America,,1992,-53.5697021484375
North America,,1993,111.0494384765625
North America,,1994,-60.90673828125
North America,,1995,188.58544921875
North America,,1996,186.511962890625
North America,,1997,-3.88134765625
North America,,1998,-154.9052734375
North America,,1999,59.135498046875
North America,,2000,-90.9658203125
North America,,2001,-278.5177001953125
North America,,2002,197.9273681640625
North America,,2003,-27.913818359375
North America,,2004,2.392578125
North America,,2005,88.706298828125
North America,,2006,50.7958984375
North America,,2007,-70.46435546875
North America,,2008,128.716552734375
North America,,2009,48.615234375
North America,,2010,6.39990234375
North America,,2011,298.135986328125
North America,,2012,-44.6611328125
North America,,2013,97.381103515625
North America,,2014,50.507080078125
North America,,2015,36.61474609375
North America,,2016,201.24560546875
North America,,2017,239.54052734375
North America,,2018,45.436279296875
North America,,2019,46.103759765625
North America,,2020,188.97314453125
North America,,2021,142.79443359375
North America (BP),,1966,47.0687255859375
North America (BP),,1967,91.9710693359375
North America (BP),,1968,18.9521484375
North America (BP),,1969,129.480224609375
North America (BP),,1970,19.465576171875
North America (BP),,1971,68.0875244140625
North America (BP),,1972,84.976318359375
North America (BP),,1973,43.95849609375
North America (BP),,1974,136.3109130859375
North America (BP),,1975,-34.12939453125
North America (BP),,1976,-0.8614501953125
North America (BP),,1977,-157.0545654296875
North America (BP),,1978,218.775634765625
North America (BP),,1979,35.326171875
North America (BP),,1980,7.8939208984375
North America (BP),,1981,25.0653076171875
North America (BP),,1982,114.556396484375
North America (BP),,1983,96.48876953125
North America (BP),,1984,54.2254638671875
North America (BP),,1985,-52.9189453125
North America (BP),,1986,41.126220703125
North America (BP),,1987,-95.5848388671875
North America (BP),,1988,-97.8455810546875
North America (BP),,1989,126.535400390625
North America (BP),,1990,113.8704833984375
North America (BP),,1991,29.5223388671875
North America (BP),,1992,-51.323974609375
North America (BP),,1993,114.908447265625
North America (BP),,1994,-55.793701171875
North America (BP),,1995,190.743408203125
North America (BP),,1996,175.866455078125
North America (BP),,1997,2.98193359375
North America (BP),,1998,-151.9931640625
North America (BP),,1999,58.024169921875
North America (BP),,2000,-83.07080078125
North America (BP),,2001,-275.4906005859375
North America (BP),,2002,204.7559814453125
North America (BP),,2003,-11.637451171875
North America (BP),,2004,18.502197265625
North America (BP),,2005,102.728759765625
North America (BP),,2006,88.795654296875
North America (BP),,2007,-29.73046875
North America (BP),,2008,191.65234375
North America (BP),,2009,78.73095703125
North America (BP),,2010,47.116943359375
North America (BP),,2011,328.416015625
North America (BP),,2012,-40.658447265625
North America (BP),,2013,128.619384765625
North America (BP),,2014,58.98583984375
North America (BP),,2015,52.45751953125
North America (BP),,2016,230.99658203125
North America (BP),,2017,241.003173828125
North America (BP),,2018,41.171142578125
North America (BP),,2019,57.188232421875
North America (BP),,2020,146.694580078125
North America (BP),,2021,175.12890625
North Macedonia,MKD,1991,1.055645227432251
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-0.96397864818573
North Macedonia,MKD,1994,0.5115591287612915
North Macedonia,MKD,1995,0.31344103813171387
North Macedonia,MKD,1996,0.14489245414733887
North Macedonia,MKD,1997,0.14784932136535645
North Macedonia,MKD,1998,0.5411291122436523
North Macedonia,MKD,1999,0.9048385620117188
North Macedonia,MKD,2000,-0.6475803852081299
North Macedonia,MKD,2001,-1.6206222772598267
North Macedonia,MKD,2002,0.3705025911331177
North Macedonia,MKD,2003,1.7752125263214111
North Macedonia,MKD,2004,0.28583765029907227
North Macedonia,MKD,2005,0.0016050338745117188
North Macedonia,MKD,2006,0.42270469665527344
North Macedonia,MKD,2007,-1.8390204906463623
North Macedonia,MKD,2008,-0.49544835090637207
North Macedonia,MKD,2009,1.186295509338379
North Macedonia,MKD,2010,3.2007598876953125
North Macedonia,MKD,2011,-2.791130304336548
North Macedonia,MKD,2012,-1.0942413806915283
North Macedonia,MKD,2013,1.479506015777588
North Macedonia,MKD,2014,-0.8423891067504883
North Macedonia,MKD,2015,1.9742894172668457
North Macedonia,MKD,2016,0.0772852897644043
North Macedonia,MKD,2017,-2.0742604732513428
North Macedonia,MKD,2018,1.7532660961151123
North Macedonia,MKD,2019,-1.6569337844848633
North Macedonia,MKD,2020,0.3329463005065918
North Macedonia,MKD,2021,0.40096426010131836
Norway,NOR,1966,-2.0935516357421875
Norway,NOR,1967,13.474990844726562
Norway,NOR,1968,20.415054321289062
Norway,NOR,1969,-8.380096435546875
Norway,NOR,1970,1.2921905517578125
Norway,NOR,1971,16.077163696289062
Norway,NOR,1972,12.3365478515625
Norway,NOR,1973,16.1156005859375
Norway,NOR,1974,11.029571533203125
Norway,NOR,1975,2.1674652099609375
Norway,NOR,1976,13.61102294921875
Norway,NOR,1977,-29.306732177734375
Norway,NOR,1978,25.678512573242188
Norway,NOR,1979,23.632247924804688
Norway,NOR,1980,-15.036285400390625
Norway,NOR,1981,27.266387939453125
Norway,NOR,1982,-0.9906005859375
Norway,NOR,1983,38.999755859375
Norway,NOR,1984,0.6357421875
Norway,NOR,1985,-10.39263916015625
Norway,NOR,1986,-18.21307373046875
Norway,NOR,1987,20.895843505859375
Norway,NOR,1988,16.531036376953125
Norway,NOR,1989,28.22491455078125
Norway,NOR,1990,8.70428466796875
Norway,NOR,1991,-32.572174072265625
Norway,NOR,1992,19.387298583984375
Norway,NOR,1993,7.626922607421875
Norway,NOR,1994,-22.357421875
Norway,NOR,1995,29.296417236328125
Norway,NOR,1996,-52.199371337890625
Norway,NOR,1997,17.2867431640625
Norway,NOR,1998,17.62158203125
Norway,NOR,1999,17.05157470703125
Norway,NOR,2000,60.23052978515625
Norway,NOR,2001,-65.4676513671875
Norway,NOR,2002,23.733673095703125
Norway,NOR,2003,-70.92861938476562
Norway,NOR,2004,7.766754150390625
Norway,NOR,2005,75.68280029296875
Norway,NOR,2006,-48.341888427734375
Norway,NOR,2007,38.9814453125
Norway,NOR,2008,12.87237548828125
Norway,NOR,2009,-41.221466064453125
Norway,NOR,2010,-25.7447509765625
Norway,NOR,2011,8.877105712890625
Norway,NOR,2012,57.459747314453125
Norway,NOR,2013,-38.2554931640625
Norway,NOR,2014,18.08807373046875
Norway,NOR,2015,3.597991943359375
Norway,NOR,2016,10.353179931640625
Norway,NOR,2017,-1.574249267578125
Norway,NOR,2018,-7.35223388671875
Norway,NOR,2019,-33.273681640625
Norway,NOR,2020,51.213470458984375
Norway,NOR,2021,9.793182373046875
OECD (BP),,1966,127.38427734375
OECD (BP),,1967,60.0439453125
OECD (BP),,1968,70.72998046875
OECD (BP),,1969,114.8232421875
OECD (BP),,1970,76.934814453125
OECD (BP),,1971,108.38134765625
OECD (BP),,1972,121.48046875
OECD (BP),,1973,12.785400390625
OECD (BP),,1974,273.979736328125
OECD (BP),,1975,3.88720703125
OECD (BP),,1976,-96.76416015625
OECD (BP),,1977,26.769775390625
OECD (BP),,1978,218.391845703125
OECD (BP),,1979,142.810791015625
OECD (BP),,1980,-16.52294921875
OECD (BP),,1981,53.444091796875
OECD (BP),,1982,114.65283203125
OECD (BP),,1983,165.646240234375
OECD (BP),,1984,33.03466796875
OECD (BP),,1985,4.998291015625
OECD (BP),,1986,2.878173828125
OECD (BP),,1987,25.1357421875
OECD (BP),,1988,52.7177734375
OECD (BP),,1989,-62.431396484375
OECD (BP),,1990,165.48291015625
OECD (BP),,1991,61.53466796875
OECD (BP),,1992,-10.915283203125
OECD (BP),,1993,246.766357421875
OECD (BP),,1994,-108.431640625
OECD (BP),,1995,271.90625
OECD (BP),,1996,109.775390625
OECD (BP),,1997,109.57470703125
OECD (BP),,1998,-69.84326171875
OECD (BP),,1999,65.0068359375
OECD (BP),,2000,59.59716796875
OECD (BP),,2001,-289.04833984375
OECD (BP),,2002,133.29833984375
OECD (BP),,2003,-19.35400390625
OECD (BP),,2004,185.80224609375
OECD (BP),,2005,140.96044921875
OECD (BP),,2006,202.00439453125
OECD (BP),,2007,78.09375
OECD (BP),,2008,370.06494140625
OECD (BP),,2009,137.76708984375
OECD (BP),,2010,370.0390625
OECD (BP),,2011,407.89794921875
OECD (BP),,2012,301.294921875
OECD (BP),,2013,337.205078125
OECD (BP),,2014,174.66552734375
OECD (BP),,2015,316.43359375
OECD (BP),,2016,297.42822265625
OECD (BP),,2017,386.18310546875
OECD (BP),,2018,344.501953125
OECD (BP),,2019,270.5771484375
OECD (BP),,2020,487.4912109375
OECD (BP),,2021,286.5810546875
Oceania,,1966,1.2997169494628906
Oceania,,1967,1.3801345825195312
Oceania,,1968,3.0841331481933594
Oceania,,1969,1.851806640625
Oceania,,1970,7.2366180419921875
Oceania,,1971,9.007492065429688
Oceania,,1972,2.7671585083007812
Oceania,,1973,1.8149032592773438
Oceania,,1974,7.861854553222656
Oceania,,1975,7.639892578125
Oceania,,1976,-5.771484375
Oceania,,1977,-4.499969482421875
Oceania,,1978,6.112403869628906
Oceania,,1979,6.654563903808594
Oceania,,1980,0.5806884765625
Oceania,,1981,2.0938644409179688
Oceania,,1982,-6.862892150878906
Oceania,,1983,2.148651123046875
Oceania,,1984,5.284767150878906
Oceania,,1985,0.11757659912109375
Oceania,,1986,7.538330078125
Oceania,,1987,-1.700897216796875
Oceania,,1988,6.048614501953125
Oceania,,1989,0.21136474609375
Oceania,,1990,4.269355773925781
Oceania,,1991,2.1561660766601562
Oceania,,1992,-4.770118713378906
Oceania,,1993,8.860565185546875
Oceania,,1994,5.9308013916015625
Oceania,,1995,3.7760009765625
Oceania,,1996,-2.811553955078125
Oceania,,1997,-8.233749389648438
Oceania,,1998,6.716339111328125
Oceania,,1999,-4.660919189453125
Oceania,,2000,5.3212890625
Oceania,,2001,-10.352874755859375
Oceania,,2002,10.224395751953125
Oceania,,2003,-2.544647216796875
Oceania,,2004,12.969375610351562
Oceania,,2005,-5.966094970703125
Oceania,,2006,1.8886871337890625
Oceania,,2007,-1.487335205078125
Oceania,,2008,-5.8780364990234375
Oceania,,2009,10.076004028320312
Oceania,,2010,9.167495727539062
Oceania,,2011,25.360488891601562
Oceania,,2012,-6.8055419921875
Oceania,,2013,14.709518432617188
Oceania,,2014,-2.357208251953125
Oceania,,2015,9.798721313476562
Oceania,,2016,18.535202026367188
Oceania,,2017,-10.539901733398438
Oceania,,2018,28.812240600585938
Oceania,,2019,13.382125854492188
Oceania,,2020,19.622833251953125
Oceania,,2021,34.0716552734375
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777776941657066
Oman,OMN,2014,-0.000027777859941124916
Oman,OMN,2015,0.0067222220823168755
Oman,OMN,2016,0.001249999739229679
Oman,OMN,2017,0.030187498778104782
Oman,OMN,2018,0.0001600012183189392
Oman,OMN,2019,0.025013331323862076
Oman,OMN,2020,0.7642130851745605
Other Africa (BP),,1966,5.07585334777832
Other Africa (BP),,1967,1.8221321105957031
Other Africa (BP),,1968,4.247905731201172
Other Africa (BP),,1969,6.113880157470703
Other Africa (BP),,1970,13.691669464111328
Other Africa (BP),,1971,-5.349082946777344
Other Africa (BP),,1972,7.519561767578125
Other Africa (BP),,1973,5.094146728515625
Other Africa (BP),,1974,9.8359375
Other Africa (BP),,1975,5.539886474609375
Other Africa (BP),,1976,6.161720275878906
Other Africa (BP),,1977,8.239089965820312
Other Africa (BP),,1978,-1.4875640869140625
Other Africa (BP),,1979,12.251953125
Other Africa (BP),,1980,-3.51416015625
Other Africa (BP),,1981,3.5572357177734375
Other Africa (BP),,1982,2.15960693359375
Other Africa (BP),,1983,-10.448188781738281
Other Africa (BP),,1984,-1.8754730224609375
Other Africa (BP),,1985,15.084686279296875
Other Africa (BP),,1986,4.4016876220703125
Other Africa (BP),,1987,-7.426216125488281
Other Africa (BP),,1988,9.779556274414062
Other Africa (BP),,1989,6.369476318359375
Other Africa (BP),,1990,7.340187072753906
Other Africa (BP),,1991,6.8619384765625
Other Africa (BP),,1992,-3.1212158203125
Other Africa (BP),,1993,-1.15985107421875
Other Africa (BP),,1994,-2.856781005859375
Other Africa (BP),,1995,7.80517578125
Other Africa (BP),,1996,1.0990753173828125
Other Africa (BP),,1997,1.3581390380859375
Other Africa (BP),,1998,10.013351440429688
Other Africa (BP),,1999,13.44586181640625
Other Africa (BP),,2000,11.983627319335938
Other Africa (BP),,2001,12.733535766601562
Other Africa (BP),,2002,10.954666137695312
Other Africa (BP),,2003,-2.9390411376953125
Other Africa (BP),,2004,12.87811279296875
Other Africa (BP),,2005,3.634307861328125
Other Africa (BP),,2006,6.3466949462890625
Other Africa (BP),,2007,1.7924041748046875
Other Africa (BP),,2008,5.7962493896484375
Other Africa (BP),,2009,5.301971435546875
Other Africa (BP),,2010,23.373275756835938
Other Africa (BP),,2011,5.429779052734375
Other Africa (BP),,2012,7.756072998046875
Other Africa (BP),,2013,14.93927001953125
Other Africa (BP),,2014,19.861602783203125
Other Africa (BP),,2015,-3.278289794921875
Other Africa (BP),,2016,-6.0899658203125
Other Africa (BP),,2017,21.5032958984375
Other Africa (BP),,2018,23.4417724609375
Other Africa (BP),,2019,15.6883544921875
Other Africa (BP),,2020,16.83856201171875
Other Africa (BP),,2021,19.188232421875
Other Asia Pacific (BP),,1966,-0.05026817321777344
Other Asia Pacific (BP),,1967,0.6268806457519531
Other Asia Pacific (BP),,1968,0.05026817321777344
Other Asia Pacific (BP),,1969,0.26021575927734375
Other Asia Pacific (BP),,1970,0.09166717529296875
Other Asia Pacific (BP),,1971,0.8102130889892578
Other Asia Pacific (BP),,1972,1.2123661041259766
Other Asia Pacific (BP),,1973,0.5174751281738281
Other Asia Pacific (BP),,1974,0.8338699340820312
Other Asia Pacific (BP),,1975,1.0438194274902344
Other Asia Pacific (BP),,1976,1.3572540283203125
Other Asia Pacific (BP),,1977,0.5086021423339844
Other Asia Pacific (BP),,1978,1.1561851501464844
Other Asia Pacific (BP),,1979,2.646503448486328
Other Asia Pacific (BP),,1980,0.34423828125
Other Asia Pacific (BP),,1981,0.5666351318359375
Other Asia Pacific (BP),,1982,1.4681243896484375
Other Asia Pacific (BP),,1983,0.6224136352539062
Other Asia Pacific (BP),,1984,1.1984138488769531
Other Asia Pacific (BP),,1985,4.473060607910156
Other Asia Pacific (BP),,1986,3.138416290283203
Other Asia Pacific (BP),,1987,2.9999961853027344
Other Asia Pacific (BP),,1988,5.868846893310547
Other Asia Pacific (BP),,1989,1.5608482360839844
Other Asia Pacific (BP),,1990,2.861156463623047
Other Asia Pacific (BP),,1991,-2.1021041870117188
