Entity,Code,Year,Renewables (% equivalent primary energy)
CIS (BP),,1998,6.779816628
CIS (BP),,1999,6.856843948
CIS (BP),,2000,6.965526104
CIS (BP),,2001,7.073040962
CIS (BP),,2002,6.724182606
CIS (BP),,2003,6.487858295
CIS (BP),,2004,6.961633205
CIS (BP),,2005,6.831007481
CIS (BP),,2006,6.498756409
CIS (BP),,2007,6.532181263
CIS (BP),,2008,5.930782795
CIS (BP),,2009,6.468742371
CIS (BP),,2010,6.139973164
CIS (BP),,2011,5.739402771
CIS (BP),,2012,5.656295776
CIS (BP),,2013,6.153561115
CIS (BP),,2014,5.865310669
CIS (BP),,2015,5.779852867
CIS (BP),,2016,6.197788715
CIS (BP),,2017,6.223248482
CIS (BP),,2018,6.024471283
CIS (BP),,2019,6.157716751
CIS (BP),,2020,6.837357521
CIS (BP),,2021,6.473814011
Canada,CAN,1965,25.13864899
Canada,CAN,1966,26.19474792
Canada,CAN,1967,25.61042595
Canada,CAN,1968,24.47401047
Canada,CAN,1969,25.52126884
Canada,CAN,1970,25.02507591
Canada,CAN,1971,24.92782402
Canada,CAN,1972,25.89364433
Canada,CAN,1973,25.55288315
Canada,CAN,1974,26.81158257
Canada,CAN,1975,26.15631485
Canada,CAN,1976,26.33203506
Canada,CAN,1977,25.80847359
Canada,CAN,1978,27.05876923
Canada,CAN,1979,27.29702377
Canada,CAN,1980,27.5396862
Canada,CAN,1981,29.40392876
Canada,CAN,1982,29.41623688
Canada,CAN,1983,30.49922562
Canada,CAN,1984,30.85584259
Canada,CAN,1985,31.6116333
Canada,CAN,1986,32.04592896
Canada,CAN,1987,31.64954185
Canada,CAN,1988,29.61133766
Canada,CAN,1989,27.81739616
Canada,CAN,1990,29.48099899
Canada,CAN,1991,30.4994278
Canada,CAN,1992,30.51210976
Canada,CAN,1993,30.4508934
Canada,CAN,1994,29.92730141
Canada,CAN,1995,29.88811684
Canada,CAN,1996,30.87930679
Canada,CAN,1997,30.28490448
Canada,CAN,1998,29.30737114
Canada,CAN,1999,29.58879471
Canada,CAN,2000,29.76781654
Canada,CAN,2001,28.20141029
Canada,CAN,2002,28.54655647
Canada,CAN,2003,27.18001366
Canada,CAN,2004,26.82792282
Canada,CAN,2005,28.26547623
Canada,CAN,2006,27.61646843
Canada,CAN,2007,27.69431496
Canada,CAN,2008,28.59009171
Canada,CAN,2009,29.20944977
Canada,CAN,2010,27.78968811
Canada,CAN,2011,28.62636948
Canada,CAN,2012,28.97691345
Canada,CAN,2013,28.94182777
Canada,CAN,2014,28.14776039
Canada,CAN,2015,28.7641468
Canada,CAN,2016,29.65259933
Canada,CAN,2017,29.6736393
Canada,CAN,2018,28.81451797
Canada,CAN,2019,28.58637619
Canada,CAN,2020,30.5421505
Canada,CAN,2021,29.88843918
Central America (BP),,1965,8.832859039
Central America (BP),,1966,9.703324318
Central America (BP),,1967,10.45458317
Central America (BP),,1968,11.12973022
Central America (BP),,1969,11.73726273
Central America (BP),,1970,12.68410969
Central America (BP),,1971,12.73832607
Central America (BP),,1972,12.90600491
Central America (BP),,1973,12.40943623
Central America (BP),,1974,13.08636379
Central America (BP),,1975,11.8538723
Central America (BP),,1976,13.11970806
Central America (BP),,1977,12.33920479
Central America (BP),,1978,15.34700871
Central America (BP),,1979,17.26208496
Central America (BP),,1980,20.21121025
Central America (BP),,1981,22.40352249
Central America (BP),,1982,22.18371391
Central America (BP),,1983,23.57801628
Central America (BP),,1984,25.58779335
Central America (BP),,1985,26.79060745
Central America (BP),,1986,29.51355934
Central America (BP),,1987,28.83947754
Central America (BP),,1988,30.68919182
Central America (BP),,1989,31.69734192
Central America (BP),,1990,32.01186371
Central America (BP),,1991,29.8037796
Central America (BP),,1992,27.09487152
Central America (BP),,1993,27.50428391
Central America (BP),,1994,25.13410759
Central America (BP),,1995,23.15871048
Central America (BP),,1996,25.84301758
Central America (BP),,1997,24.03546333
Central America (BP),,1998,21.42951775
Central America (BP),,1999,24.93881607
Central America (BP),,2000,25.00550461
Central America (BP),,2001,22.21000481
Central America (BP),,2002,23.18853951
Central America (BP),,2003,23.09387016
Central America (BP),,2004,23.64947319
Central America (BP),,2005,25.03177261
Central America (BP),,2006,24.87785721
Central America (BP),,2007,24.03694534
Central America (BP),,2008,25.58306694
Central America (BP),,2009,25.323349
Central America (BP),,2010,27.25828552
Central America (BP),,2011,25.81815338
Central America (BP),,2012,27.09742546
Central America (BP),,2013,26.95111847
Central America (BP),,2014,26.72001457
Central America (BP),,2015,26.51868248
Central America (BP),,2016,26.77461815
Central America (BP),,2017,28.88321304
Central America (BP),,2018,30.60323524
Central America (BP),,2019,26.69687271
Central America (BP),,2020,32.44250488
Central America (BP),,2021,31.5223217
Chile,CHL,1965,16.01085663
Chile,CHL,1966,15.74431324
Chile,CHL,1967,15.76554966
Chile,CHL,1968,13.2615118
Chile,CHL,1969,13.89392281
Chile,CHL,1970,14.08800316
Chile,CHL,1971,14.758605
Chile,CHL,1972,16.94106674
Chile,CHL,1973,17.18369293
Chile,CHL,1974,19.69010544
Chile,CHL,1975,21.93380547
Chile,CHL,1976,21.62456131
Chile,CHL,1977,22.02462769
Chile,CHL,1978,21.67330742
Chile,CHL,1979,21.54591942
Chile,CHL,1980,22.06073189
Chile,CHL,1981,22.26287079
Chile,CHL,1982,26.58951569
Chile,CHL,1983,28.0686264
Chile,CHL,1984,27.7989006
Chile,CHL,1985,30.29617882
Chile,CHL,1986,31.164711
Chile,CHL,1987,32.09479904
Chile,CHL,1988,28.36174011
Chile,CHL,1989,21.77154732
Chile,CHL,1990,18.95791626
Chile,CHL,1991,24.08466148
Chile,CHL,1992,28.35539055
Chile,CHL,1993,27.52927017
Chile,CHL,1994,25.95452309
Chile,CHL,1995,26.02847862
Chile,CHL,1996,22.55189896
Chile,CHL,1997,21.90954781
Chile,CHL,1998,18.05925751
Chile,CHL,1999,15.27581501
Chile,CHL,2000,19.5734024
Chile,CHL,2001,22.04735947
Chile,CHL,2002,22.61726952
Chile,CHL,2003,22.01080894
Chile,CHL,2004,19.76844597
Chile,CHL,2005,22.41524315
Chile,CHL,2006,22.56665802
Chile,CHL,2007,18.7061367
Chile,CHL,2008,20.91537666
Chile,CHL,2009,21.77743149
Chile,CHL,2010,19.26434135
Chile,CHL,2011,17.50232506
Chile,CHL,2012,18.09596062
Chile,CHL,2013,18.43241501
Chile,CHL,2014,20.19316292
Chile,CHL,2015,21.42767334
Chile,CHL,2016,19.70633507
Chile,CHL,2017,22.4050312
Chile,CHL,2018,24.34329605
Chile,CHL,2019,24.14499474
Chile,CHL,2020,26.55753136
Chile,CHL,2021,26.51887512
China,CHN,1965,4.253407001
China,CHN,1966,3.983122826
China,CHN,1967,3.818397999
China,CHN,1968,4.458870888
China,CHN,1969,3.72740221
China,CHN,1970,3.009592295
China,CHN,1971,3.070404768
China,CHN,1972,3.227597475
China,CHN,1973,3.417015076
China,CHN,1974,3.749354601
China,CHN,1975,3.503823757
China,CHN,1976,3.372568369
China,CHN,1977,3.228713989
China,CHN,1978,2.759463787
China,CHN,1979,3.008899212
China,CHN,1980,3.566197634
China,CHN,1981,4.066496849
China,CHN,1982,4.421272278
China,CHN,1983,4.82349062
China,CHN,1984,4.515454769
China,CHN,1985,4.441830158
China,CHN,1986,4.338527679
China,CHN,1987,4.255547523
China,CHN,1988,4.323072433
China,CHN,1989,4.468027115
China,CHN,1990,4.723667622
China,CHN,1991,4.424777985
China,CHN,1992,4.412701607
China,CHN,1993,4.757860661
China,CHN,1994,4.952474117
China,CHN,1995,5.553820133
China,CHN,1996,5.143133163
China,CHN,1997,5.361733913
China,CHN,1998,5.427778244
China,CHN,1999,5.188285828
China,CHN,2000,5.656925201
China,CHN,2001,6.61862421
China,CHN,2002,6.280488491
China,CHN,2003,5.301109314
China,CHN,2004,5.600940228
China,CHN,2005,5.55448103
China,CHN,2006,5.577982426
China,CHN,2007,5.718534946
China,CHN,2008,7.268667221
China,CHN,2009,6.935531616
China,CHN,2010,7.615997791
China,CHN,2011,7.084204197
China,CHN,2012,8.522597313
China,CHN,2013,8.959421158
China,CHN,2014,10.19733047
China,CHN,2015,10.78749847
China,CHN,2016,11.53094673
China,CHN,2017,12.13882065
China,CHN,2018,12.80739307
China,CHN,2019,13.51595974
China,CHN,2020,14.24287224
China,CHN,2021,14.94624424
Colombia,COL,1965,11.78820896
Colombia,COL,1966,12.01739407
Colombia,COL,1967,12.58010674
Colombia,COL,1968,13.30046177
Colombia,COL,1969,14.52613926
Colombia,COL,1970,14.81751633
Colombia,COL,1971,15.98779869
Colombia,COL,1972,15.76795387
Colombia,COL,1973,17.17042732
Colombia,COL,1974,17.39550972
Colombia,COL,1975,19.23560715
Colombia,COL,1976,19.40712547
Colombia,COL,1977,19.36701012
Colombia,COL,1978,20.86288452
Colombia,COL,1979,21.54510498
Colombia,COL,1980,23.04497147
Colombia,COL,1981,22.21888542
Colombia,COL,1982,22.69772339
Colombia,COL,1983,21.79018784
Colombia,COL,1984,23.63983345
Colombia,COL,1985,24.44196129
Colombia,COL,1986,27.27632523
Colombia,COL,1987,27.31085396
Colombia,COL,1988,28.74807739
Colombia,COL,1989,29.79399872
Colombia,COL,1990,32.64093399
Colombia,COL,1991,31.69980049
Colombia,COL,1992,24.6054554
Colombia,COL,1993,27.84739685
Colombia,COL,1994,29.80908203
Colombia,COL,1995,29.3315773
Colombia,COL,1996,31.475914
Colombia,COL,1997,27.33406448
Colombia,COL,1998,26.69146347
Colombia,COL,1999,31.37824821
Colombia,COL,2000,29.55606651
Colombia,COL,2001,30.60448456
Colombia,COL,2002,32.69255447
Colombia,COL,2003,33.38913345
Colombia,COL,2004,34.50545502
Colombia,COL,2005,35.05353165
Colombia,COL,2006,34.14271927
Colombia,COL,2007,35.18276215
Colombia,COL,2008,33.94141006
Colombia,COL,2009,31.37774467
Colombia,COL,2010,30.0920372
Colombia,COL,2011,34.51567459
Colombia,COL,2012,31.7461338
Colombia,COL,2013,29.38510704
Colombia,COL,2014,28.36468506
Colombia,COL,2015,28.02161789
Colombia,COL,2016,27.70881271
Colombia,COL,2017,32.8290596
Colombia,COL,2018,31.99954987
Colombia,COL,2019,29.89034271
Colombia,COL,2020,30.77278709
Colombia,COL,2021,33.02040863
Croatia,HRV,1990,11.20059109
Croatia,HRV,1991,20.50486183
Croatia,HRV,1992,15.99429226
Croatia,HRV,1993,16.08796501
Croatia,HRV,1994,18.9603157
Croatia,HRV,1995,19.14962006
Croatia,HRV,1996,24.70443916
Croatia,HRV,1997,18.54490089
Croatia,HRV,1998,18.05399132
Croatia,HRV,1999,21.22825623
Croatia,HRV,2000,19.76657295
Croatia,HRV,2001,20.7808609
Croatia,HRV,2002,16.80569077
Croatia,HRV,2003,14.88793373
Croatia,HRV,2004,19.89908218
Croatia,HRV,2005,18.50213242
Croatia,HRV,2006,17.52408981
Croatia,HRV,2007,12.36552715
Croatia,HRV,2008,15.22648048
Croatia,HRV,2009,19.64387703
Croatia,HRV,2010,23.85037422
Croatia,HRV,2011,15.47261429
Croatia,HRV,2012,16.51966476
Croatia,HRV,2013,26.37366104
Croatia,HRV,2014,28.12147713
Croatia,HRV,2015,22.36495018
Croatia,HRV,2016,23.87021828
Croatia,HRV,2017,20.27358437
Croatia,HRV,2018,26.73534966
Croatia,HRV,2019,23.46309662
Croatia,HRV,2020,25.17008781
Croatia,HRV,2021,28.27193451
Cyprus,CYP,1965,0
Cyprus,CYP,1966,0
Cyprus,CYP,1967,0
Cyprus,CYP,1968,0
Cyprus,CYP,1969,0
Cyprus,CYP,1970,0
Cyprus,CYP,1971,0
Cyprus,CYP,1972,0
Cyprus,CYP,1973,0
Cyprus,CYP,1974,0
Cyprus,CYP,1975,0
Cyprus,CYP,1976,0
Cyprus,CYP,1977,0
Cyprus,CYP,1978,0
Cyprus,CYP,1979,0
Cyprus,CYP,1980,0
Cyprus,CYP,1981,0
Cyprus,CYP,1982,0
Cyprus,CYP,1983,0
Cyprus,CYP,1984,0
Cyprus,CYP,1985,0
Cyprus,CYP,1986,0
Cyprus,CYP,1987,0
Cyprus,CYP,1988,0
Cyprus,CYP,1989,0
Cyprus,CYP,1990,0
Cyprus,CYP,1991,0
Cyprus,CYP,1992,0
Cyprus,CYP,1993,0
Cyprus,CYP,1994,0
Cyprus,CYP,1995,0
Cyprus,CYP,1996,0
Cyprus,CYP,1997,0
Cyprus,CYP,1998,0
Cyprus,CYP,1999,0
Cyprus,CYP,2000,0
Cyprus,CYP,2001,0
Cyprus,CYP,2002,0
Cyprus,CYP,2003,0
Cyprus,CYP,2004,0.006964822
Cyprus,CYP,2005,0.0075333
Cyprus,CYP,2006,0.012689397
Cyprus,CYP,2007,0.029630391
Cyprus,CYP,2008,0.133099064
Cyprus,CYP,2009,0.280972958
Cyprus,CYP,2010,0.637734115
Cyprus,CYP,2011,1.522855878
Cyprus,CYP,2012,2.300875187
Cyprus,CYP,2013,3.232440472
Cyprus,CYP,2014,3.130973577
Cyprus,CYP,2015,3.776321888
Cyprus,CYP,2016,3.66647768
Cyprus,CYP,2017,3.637664795
Cyprus,CYP,2018,3.866520166
Cyprus,CYP,2019,4.2749753
Cyprus,CYP,2020,5.661981106
Czechia,CZE,1965,1.407787323
Czechia,CZE,1966,1.317092538
Czechia,CZE,1967,1.205794573
Czechia,CZE,1968,0.894758761
Czechia,CZE,1969,0.700539827
Czechia,CZE,1970,0.95988512
Czechia,CZE,1971,0.645121098
Czechia,CZE,1972,0.671215832
Czechia,CZE,1973,0.570636809
Czechia,CZE,1974,0.950023711
Czechia,CZE,1975,0.910229504
Czechia,CZE,1976,0.705894649
Czechia,CZE,1977,0.929659069
Czechia,CZE,1978,0.852974117
Czechia,CZE,1979,1.057600617
Czechia,CZE,1980,1.142623782
Czechia,CZE,1981,0.988981605
Czechia,CZE,1982,0.810859561
Czechia,CZE,1983,0.802294731
Czechia,CZE,1984,0.608941615
Czechia,CZE,1985,0.782431126
Czechia,CZE,1986,0.868731201
Czechia,CZE,1987,1.115793586
Czechia,CZE,1988,0.945982695
Czechia,CZE,1989,0.763888836
Czechia,CZE,1990,0.627910793
Czechia,CZE,1991,0.647087693
Czechia,CZE,1992,0.858359337
Czechia,CZE,1993,0.992149651
Czechia,CZE,1994,1.136947513
Czechia,CZE,1995,1.483448744
Czechia,CZE,1996,1.343038559
Czechia,CZE,1997,1.368567586
Czechia,CZE,1998,1.281692028
Czechia,CZE,1999,1.592619896
Czechia,CZE,2000,1.443427086
Czechia,CZE,2001,1.581799984
Czechia,CZE,2002,1.819373488
Czechia,CZE,2003,1.085681796
Czechia,CZE,2004,1.460234165
Czechia,CZE,2005,1.722358346
Czechia,CZE,2006,1.947597265
Czechia,CZE,2007,1.915099502
Czechia,CZE,2008,2.153617144
Czechia,CZE,2009,2.796298742
Czechia,CZE,2010,3.355466604
Czechia,CZE,2011,4.272681236
Czechia,CZE,2012,4.79266119
Czechia,CZE,2013,5.604129314
Czechia,CZE,2014,5.64543581
Czechia,CZE,2015,5.899193287
Czechia,CZE,2016,5.945769787
Czechia,CZE,2017,5.815571785
Czechia,CZE,2018,5.685509682
Czechia,CZE,2019,6.11521244
Czechia,CZE,2020,6.691049099
Czechia,CZE,2021,6.497797966
Denmark,DNK,1965,0.044477161
Denmark,DNK,1966,0.040665347
Denmark,DNK,1967,0.038882479
Denmark,DNK,1968,0.031256683
Denmark,DNK,1969,0.028526576
Denmark,DNK,1970,0.029206116
Denmark,DNK,1971,0.030904578
Denmark,DNK,1972,0.029284108
Denmark,DNK,1973,0.030267373
Denmark,DNK,1974,0.033269178
Denmark,DNK,1975,0.02953616
Denmark,DNK,1976,0.024274977
Denmark,DNK,1977,0.032550871
Denmark,DNK,1978,0.037017047
Denmark,DNK,1979,0.043281496
Denmark,DNK,1980,0.056611072
Denmark,DNK,1981,0.065005064
Denmark,DNK,1982,0.072152451
Denmark,DNK,1983,0.149666503
Denmark,DNK,1984,0.151488319
Denmark,DNK,1985,0.162858352
Denmark,DNK,1986,0.277919769
Denmark,DNK,1987,0.370658815
Denmark,DNK,1988,0.572248578
Denmark,DNK,1989,0.886914253
Denmark,DNK,1990,1.266486645
Denmark,DNK,1991,1.458773375
Denmark,DNK,1992,2.040863991
Denmark,DNK,1993,2.361985207
Denmark,DNK,1994,2.132141352
Denmark,DNK,1995,2.313322067
Denmark,DNK,1996,2.187726498
Denmark,DNK,1997,3.380884647
Denmark,DNK,1998,4.675768852
Denmark,DNK,1999,5.389066696
Denmark,DNK,2000,7.095674515
Denmark,DNK,2001,7.402515411
Denmark,DNK,2002,8.586956978
Denmark,DNK,2003,9.46280098
Denmark,DNK,2004,11.72912121
Denmark,DNK,2005,12.48884296
Denmark,DNK,2006,10.61083984
Denmark,DNK,2007,12.42253971
Denmark,DNK,2008,12.60560036
Denmark,DNK,2009,13.32837009
Denmark,DNK,2010,15.65107441
Denmark,DNK,2011,18.64669037
Denmark,DNK,2012,20.93405151
Denmark,DNK,2013,21.37827492
Denmark,DNK,2014,24.63370514
Denmark,DNK,2015,26.65994835
Denmark,DNK,2016,25.71348
Denmark,DNK,2017,30.30111694
Denmark,DNK,2018,29.15438652
Denmark,DNK,2019,32.79565811
Denmark,DNK,2020,37.27245331
Denmark,DNK,2021,39.24958038
Eastern Africa (BP),,1965,16.52401352
Eastern Africa (BP),,1966,17.91607666
Eastern Africa (BP),,1967,16.87714386
Eastern Africa (BP),,1968,16.73290253
Eastern Africa (BP),,1969,17.11238861
Eastern Africa (BP),,1970,21.78873634
Eastern Africa (BP),,1971,17.19734573
Eastern Africa (BP),,1972,20.1771431
Eastern Africa (BP),,1973,19.70183182
Eastern Africa (BP),,1974,24.15573692
Eastern Africa (BP),,1975,26.09248543
Eastern Africa (BP),,1976,26.42325783
Eastern Africa (BP),,1977,29.74616814
Eastern Africa (BP),,1978,29.14705276
Eastern Africa (BP),,1979,30.73425674
Eastern Africa (BP),,1980,28.32067299
Eastern Africa (BP),,1981,30.10269737
Eastern Africa (BP),,1982,31.84249496
Eastern Africa (BP),,1983,30.30553246
Eastern Africa (BP),,1984,30.22414207
Eastern Africa (BP),,1985,29.93203735
Eastern Africa (BP),,1986,28.25613976
Eastern Africa (BP),,1987,24.85715103
Eastern Africa (BP),,1988,25.71653175
Eastern Africa (BP),,1989,24.77700424
Eastern Africa (BP),,1990,26.17899513
Eastern Africa (BP),,1991,27.66411209
Eastern Africa (BP),,1992,25.61233902
Eastern Africa (BP),,1993,25.13584709
Eastern Africa (BP),,1994,24.85351944
Eastern Africa (BP),,1995,24.67532349
Eastern Africa (BP),,1996,24.99283791
Eastern Africa (BP),,1997,24.9408493
Eastern Africa (BP),,1998,29.91450691
Eastern Africa (BP),,1999,30.56263924
Eastern Africa (BP),,2000,32.54298401
Eastern Africa (BP),,2001,33.85775757
Eastern Africa (BP),,2002,35.64701462
Eastern Africa (BP),,2003,35.75313568
Eastern Africa (BP),,2004,33.9386673
Eastern Africa (BP),,2005,33.64038467
Eastern Africa (BP),,2006,34.18448639
Eastern Africa (BP),,2007,35.17517471
Eastern Africa (BP),,2008,34.84257507
Eastern Africa (BP),,2009,34.66045761
Eastern Africa (BP),,2010,35.63511276
Eastern Africa (BP),,2011,35.01300812
Eastern Africa (BP),,2012,35.48656845
Eastern Africa (BP),,2013,34.78675461
Eastern Africa (BP),,2014,34.23328018
Eastern Africa (BP),,2015,33.4093132
Eastern Africa (BP),,2016,32.30542755
Eastern Africa (BP),,2017,31.50984001
Eastern Africa (BP),,2018,31.80833817
Eastern Africa (BP),,2019,32.52624512
Eastern Africa (BP),,2020,36.03972626
Eastern Africa (BP),,2021,35.91688919
Ecuador,ECU,1965,8.505214691
Ecuador,ECU,1966,9.248206139
Ecuador,ECU,1967,9.417126656
Ecuador,ECU,1968,8.330953598
Ecuador,ECU,1969,8.701672554
Ecuador,ECU,1970,8.106535912
Ecuador,ECU,1971,8.015813828
Ecuador,ECU,1972,7.758965969
Ecuador,ECU,1973,7.086233616
Ecuador,ECU,1974,6.97805357
Ecuador,ECU,1975,8.653943062
Ecuador,ECU,1976,7.572480202
Ecuador,ECU,1977,5.873260498
Ecuador,ECU,1978,7.960052967
Ecuador,ECU,1979,6.851764202
Ecuador,ECU,1980,6.642500877
Ecuador,ECU,1981,5.350114346
Ecuador,ECU,1982,5.59368372
Ecuador,ECU,1983,10.98211479
Ecuador,ECU,1984,18.53753853
Ecuador,ECU,1985,15.90329838
Ecuador,ECU,1986,18.56394005
Ecuador,ECU,1987,20.51675034
Ecuador,ECU,1988,18.75929451
Ecuador,ECU,1989,18.67353249
Ecuador,ECU,1990,18.2084446
Ecuador,ECU,1991,16.78182411
Ecuador,ECU,1992,16.52834702
Ecuador,ECU,1993,18.62761307
Ecuador,ECU,1994,19.35100174
Ecuador,ECU,1995,16.09363365
Ecuador,ECU,1996,17.38189316
Ecuador,ECU,1997,16.07161331
Ecuador,ECU,1998,15.92006874
Ecuador,ECU,1999,19.2518959
Ecuador,ECU,2000,21.61392784
Ecuador,ECU,2001,19.6923542
Ecuador,ECU,2002,21.0951786
Ecuador,ECU,2003,19.53344345
Ecuador,ECU,2004,18.73490524
Ecuador,ECU,2005,16.5966053
Ecuador,ECU,2006,16.2516098
Ecuador,ECU,2007,19.55727196
Ecuador,ECU,2008,22.61752129
Ecuador,ECU,2009,18.92924309
Ecuador,ECU,2010,15.93648529
Ecuador,ECU,2011,19.19884109
Ecuador,ECU,2012,19.84008598
Ecuador,ECU,2013,17.37746239
Ecuador,ECU,2014,17.27614212
Ecuador,ECU,2015,19.64023209
Ecuador,ECU,2016,23.62802505
Ecuador,ECU,2017,28.33585739
Ecuador,ECU,2018,27.38693428
Ecuador,ECU,2019,31.76902008
Ecuador,ECU,2020,36.03577423
Ecuador,ECU,2021,32.35419846
Egypt,EGY,1965,5.58789444
Egypt,EGY,1966,5.595043659
Egypt,EGY,1967,7.041625023
Egypt,EGY,1968,9.956792831
Egypt,EGY,1969,16.08242989
Egypt,EGY,1970,15.16463566
Egypt,EGY,1971,15.87799835
Egypt,EGY,1972,14.63568974
Egypt,EGY,1973,15.45805168
Egypt,EGY,1974,16.14308167
Egypt,EGY,1975,16.16057968
Egypt,EGY,1976,15.92364311
Egypt,EGY,1977,16.57100677
Egypt,EGY,1978,17.23710251
Egypt,EGY,1979,15.26753426
Egypt,EGY,1980,13.69402981
Egypt,EGY,1981,12.52633953
Egypt,EGY,1982,11.53303814
Egypt,EGY,1983,9.980415344
Egypt,EGY,1984,8.979602814
Egypt,EGY,1985,8.225811958
Egypt,EGY,1986,7.888433456
Egypt,EGY,1987,7.437035561
Egypt,EGY,1988,7.214404583
Egypt,EGY,1989,7.353952408
Egypt,EGY,1990,7.52086544
Egypt,EGY,1991,7.39633894
Egypt,EGY,1992,7.380685806
Egypt,EGY,1993,7.595428944
Egypt,EGY,1994,7.676783085
Egypt,EGY,1995,7.558946133
Egypt,EGY,1996,7.361753941
Egypt,EGY,1997,7.243848801
Egypt,EGY,1998,7.154178619
Egypt,EGY,1999,7.409151077
Egypt,EGY,2000,7.416068077
Egypt,EGY,2001,7.225909233
Egypt,EGY,2002,6.79577589
Egypt,EGY,2003,5.937697887
Egypt,EGY,2004,5.634644032
Egypt,EGY,2005,5.385705948
Egypt,EGY,2006,5.17231369
Egypt,EGY,2007,5.363155365
Egypt,EGY,2008,5.414237022
Egypt,EGY,2009,4.800594807
Egypt,EGY,2010,4.461719036
Egypt,EGY,2011,4.331544399
Egypt,EGY,2012,4.180289745
Egypt,EGY,2013,4.177184582
Egypt,EGY,2014,4.181652546
Egypt,EGY,2015,4.32885313
Egypt,EGY,2016,4.131467819
Egypt,EGY,2017,3.869990587
Egypt,EGY,2018,4.055405617
Egypt,EGY,2019,5.169897556
Egypt,EGY,2020,6.564623833
Egypt,EGY,2021,6.230570793
Estonia,EST,1985,0
Estonia,EST,1986,0
Estonia,EST,1987,0
Estonia,EST,1988,0
Estonia,EST,1989,0
Estonia,EST,1990,0
Estonia,EST,1991,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0.030831562
Estonia,EST,1996,0.024195744
Estonia,EST,1997,0.039256863
Estonia,EST,1998,0.065670572
Estonia,EST,1999,0.093311369
Estonia,EST,2000,0.101668388
Estonia,EST,2001,0.09630356
Estonia,EST,2002,0.187082618
Estonia,EST,2003,0.220284984
Estonia,EST,2004,0.287427366
Estonia,EST,2005,0.500523925
