Entity,Code,Year,Solar per capita (kWh - equivalent)
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.0031122833024710417
India,IND,1996,0.018238293007016182
India,IND,1997,0.017900554463267326
India,IND,1998,0.017574254423379898
India,IND,1999,0.017259789630770683
India,IND,2000,0.01979666016995907
India,IND,2001,0.030364852398633957
India,IND,2002,0.035056669265031815
India,IND,2003,0.04216786101460457
India,IND,2004,0.04638148099184036
India,IND,2005,0.04536554217338562
India,IND,2006,0.017589226365089417
India,IND,2007,0.14099761843681335
India,IND,2008,0.14744572341442108
India,IND,2009,0.1720036268234253
India,IND,2010,0.25410765409469604
India,IND,2011,1.8247052431106567
India,IND,2012,4.546857833862305
India,IND,2013,7.304850101470947
India,IND,2014,10.264705657958984
India,IND,2015,13.496964454650879
India,IND,2016,23.356277465820312
India,IND,2017,42.83063888549805
India,IND,2018,71.06293487548828
India,IND,2019,89.25555419921875
India,IND,2020,111.6806411743164
India,IND,2021,128.2711944580078
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0.001191471703350544
Indonesia,IDN,2009,0.0011757392203435302
Indonesia,IDN,2010,0.005972870159894228
Indonesia,IDN,2011,0.00866936519742012
Indonesia,IDN,2012,0.03320564702153206
Indonesia,IDN,2013,0.0595698319375515
Indonesia,IDN,2014,0.07229484617710114
Indonesia,IDN,2015,0.05504312738776207
Indonesia,IDN,2016,0.21585635840892792
Indonesia,IDN,2017,0.2921226918697357
Indonesia,IDN,2018,0.8922524452209473
Indonesia,IDN,2019,1.1520817279815674
Indonesia,IDN,2020,1.6416010856628418
Indonesia,IDN,2021,1.8237848281860352
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0.004015793092548847
Iran,IRN,2007,0.003971787169575691
Iran,IRN,2008,0.007780177053064108
Iran,IRN,2009,0.011503473855555058
Iran,IRN,2010,0.026323217898607254
Iran,IRN,2011,0.025866638869047165
Iran,IRN,2012,0.02540968358516693
Iran,IRN,2013,0.02495141699910164
Iran,IRN,2014,0.02449110522866249
Iran,IRN,2015,0.05131436511874199
Iran,IRN,2016,0.16827824711799622
Iran,IRN,2017,2.8305559158325195
Iran,IRN,2018,7.174367427825928
Iran,IRN,2019,16.22879981994629
Iran,IRN,2020,19.887117385864258
Iran,IRN,2021,20.704448699951172
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,3.8057334423065186
Iraq,IRQ,2014,4.5109734535217285
Iraq,IRQ,2015,4.338233947753906
Iraq,IRQ,2016,4.19025182723999
Iraq,IRQ,2017,4.06109094619751
Iraq,IRQ,2018,25.920942306518555
Iraq,IRQ,2019,25.249746322631836
Iraq,IRQ,2020,24.653501510620117
Iraq,IRQ,2021,23.926958084106445
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.2638985514640808
Ireland,IRL,2010,0.2903220057487488
Ireland,IRL,2011,0.3255079388618469
Ireland,IRL,2012,0.38458019495010376
Ireland,IRL,2013,0.4128666818141937
Ireland,IRL,2014,0.5541324019432068
Ireland,IRL,2015,0.9373854398727417
Ireland,IRL,2016,3.3895609378814697
Ireland,IRL,2017,6.470033645629883
Ireland,IRL,2018,11.915054321289062
Ireland,IRL,2019,21.638458251953125
Ireland,IRL,2020,33.922969818115234
Ireland,IRL,2021,33.40131759643555
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,9.321927070617676
Israel,ISR,2010,26.446876525878906
Israel,ISR,2011,70.74327850341797
Israel,ISR,2012,132.86688232421875
Israel,ISR,2013,174.09925842285156
Israel,ISR,2014,289.8730773925781
Israel,ISR,2015,410.5025634765625
Israel,ISR,2016,539.931396484375
Israel,ISR,2017,530.3955078125
Israel,ISR,2018,577.031005859375
Israel,ISR,2019,963.6549682617188
Israel,ISR,2020,1263.1494140625
Israel,ISR,2021,1615.13623046875
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.10472308099269867
Italy,ITA,1990,0.2074267864227295
Italy,ITA,1991,0.2588590383529663
Italy,ITA,1992,0.4656744599342346
Italy,ITA,1993,0.5686766505241394
Italy,ITA,1994,0.5685182809829712
Italy,ITA,1995,0.6723432540893555
Italy,ITA,1996,0.7254465818405151
Italy,ITA,1997,0.7794708609580994
Italy,ITA,1998,0.8337970972061157
Italy,ITA,1999,0.8872708082199097
Italy,ITA,2000,0.9388566613197327
Italy,ITA,2001,0.9814137816429138
Italy,ITA,2002,1.0719281435012817
Italy,ITA,2003,1.2091296911239624
Italy,ITA,2004,1.4421062469482422
Italy,ITA,2005,1.5230607986450195
Italy,ITA,2006,1.7011396884918213
Italy,ITA,2007,1.8771271705627441
Italy,ITA,2008,9.20437240600586
Italy,ITA,2009,31.98792266845703
Italy,ITA,2010,89.15971374511719
Italy,ITA,2011,499.78302001953125
Italy,ITA,2012,863.6944580078125
Italy,ITA,2013,977.9135131835938
Italy,ITA,2014,1000.3410034179688
Italy,ITA,2015,1019.878662109375
Italy,ITA,2016,975.4541625976562
Italy,ITA,2017,1069.262939453125
Italy,ITA,2018,988.593994140625
Italy,ITA,2019,1031.2666015625
Italy,ITA,2020,1066.4254150390625
Italy,ITA,2021,1086.5484619140625
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.02364915981888771
Japan,JPN,1991,0.02356879599392414
Japan,JPN,1992,0.24773009121418
Japan,JPN,1993,0.5292624831199646
Japan,JPN,1994,0.6802907586097717
Japan,JPN,1995,0.9243117570877075
Japan,JPN,1996,1.2725095748901367
Japan,JPN,1997,2.244150161743164
Japan,JPN,1998,3.33217453956604
Japan,JPN,1999,5.063358306884766
Japan,JPN,2000,7.977991104125977
Japan,JPN,2001,11.49544906616211
Japan,JPN,2002,15.852935791015625
Japan,JPN,2003,21.604114532470703
Japan,JPN,2004,28.58231544494629
Japan,JPN,2005,36.373085021972656
Japan,JPN,2006,44.21627426147461
Japan,JPN,2007,50.8878173828125
Japan,JPN,2008,56.708316802978516
Japan,JPN,2009,66.16021728515625
Japan,JPN,2010,85.96878814697266
Japan,JPN,2011,116.76930236816406
Japan,JPN,2012,157.39541625976562
Japan,JPN,2013,274.18499755859375
Japan,JPN,2014,497.7371520996094
Japan,JPN,2015,726.769775390625
Japan,JPN,2016,907.8079833984375
Japan,JPN,2017,1132.1551513671875
Japan,JPN,2018,1291.9404296875
Japan,JPN,2019,1407.6685791015625
Japan,JPN,2020,1560.183349609375
Japan,JPN,2021,1790.79345703125
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.0034325236920267344
Kazakhstan,KAZ,2013,0.1261134296655655
Kazakhstan,KAZ,2014,0.19425445795059204
Kazakhstan,KAZ,2015,7.075867652893066
Kazakhstan,KAZ,2016,13.272369384765625
Kazakhstan,KAZ,2017,13.63696575164795
Kazakhstan,KAZ,2018,20.40135383605957
Kazakhstan,KAZ,2019,55.58857727050781
Kazakhstan,KAZ,2020,173.0843048095703
Kazakhstan,KAZ,2021,177.93174743652344
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0.1410006731748581
Kuwait,KWT,2014,2.4083001613616943
Kuwait,KWT,2015,3.570363759994507
Kuwait,KWT,2016,33.02539825439453
Kuwait,KWT,2017,33.62875747680664
Kuwait,KWT,2018,34.02925491333008
Kuwait,KWT,2019,36.67735290527344
Kuwait,KWT,2020,36.0980224609375
Kuwait,KWT,2021,35.38711166381836
Latvia,LVA,1990,0
Latvia,LVA,1991,0
Latvia,LVA,1992,0
Latvia,LVA,1993,0
Latvia,LVA,1994,0
Latvia,LVA,1995,0
Latvia,LVA,1996,0
Latvia,LVA,1997,0
Latvia,LVA,1998,0
Latvia,LVA,1999,0
Latvia,LVA,2000,0
Latvia,LVA,2001,0
Latvia,LVA,2002,0
Latvia,LVA,2003,0
Latvia,LVA,2004,0
Latvia,LVA,2005,0
Latvia,LVA,2006,0
Latvia,LVA,2007,0
Latvia,LVA,2008,0
Latvia,LVA,2009,0
Latvia,LVA,2010,0
Latvia,LVA,2011,0.26403144001960754
Latvia,LVA,2012,0.2644840180873871
Latvia,LVA,2013,0.2662385106086731
Latvia,LVA,2014,0.26798996329307556
Latvia,LVA,2015,0.269758015871048
Latvia,LVA,2016,0.5177735686302185
Latvia,LVA,2017,0.6008015871047974
Latvia,LVA,2018,1.7428981065750122
Latvia,LVA,2019,4.341324806213379
Latvia,LVA,2020,6.7448883056640625
Latvia,LVA,2021,6.769864082336426
Lithuania,LTU,1990,0
Lithuania,LTU,1991,0
Lithuania,LTU,1992,0
Lithuania,LTU,1993,0
Lithuania,LTU,1994,0
Lithuania,LTU,1995,0
Lithuania,LTU,1996,0
Lithuania,LTU,1997,0
Lithuania,LTU,1998,0
Lithuania,LTU,1999,0
Lithuania,LTU,2000,0
Lithuania,LTU,2001,0
Lithuania,LTU,2002,0
Lithuania,LTU,2003,0
Lithuania,LTU,2004,0
Lithuania,LTU,2005,0
Lithuania,LTU,2006,0
Lithuania,LTU,2007,0
Lithuania,LTU,2008,0
Lithuania,LTU,2009,0
Lithuania,LTU,2010,0
Lithuania,LTU,2011,0.08945746719837189
Lithuania,LTU,2012,2.070408582687378
Lithuania,LTU,2013,40.57863998413086
Lithuania,LTU,2014,66.5536880493164
Lithuania,LTU,2015,67.3272933959961
Lithuania,LTU,2016,61.609161376953125
Lithuania,LTU,2017,63.599693298339844
Lithuania,LTU,2018,81.79147338867188
Lithuania,LTU,2019,87.01787567138672
Lithuania,LTU,2020,124.25788116455078
Lithuania,LTU,2021,120.32617950439453
Lower-middle-income countries,,1965,0
Lower-middle-income countries,,1966,0
Lower-middle-income countries,,1967,0
Lower-middle-income countries,,1968,0
Lower-middle-income countries,,1969,0
Lower-middle-income countries,,1970,0
Lower-middle-income countries,,1971,0
Lower-middle-income countries,,1972,0
Lower-middle-income countries,,1973,0
Lower-middle-income countries,,1974,0
Lower-middle-income countries,,1975,0
Lower-middle-income countries,,1976,0
Lower-middle-income countries,,1977,0
Lower-middle-income countries,,1978,0
Lower-middle-income countries,,1979,0
Lower-middle-income countries,,1980,0
Lower-middle-income countries,,1981,0
Lower-middle-income countries,,1982,0
Lower-middle-income countries,,1983,0
Lower-middle-income countries,,1984,0
Lower-middle-income countries,,1985,0
Lower-middle-income countries,,1986,0
Lower-middle-income countries,,1987,0
Lower-middle-income countries,,1988,0
Lower-middle-income countries,,1989,0
Lower-middle-income countries,,1990,0
Lower-middle-income countries,,1991,0
Lower-middle-income countries,,1992,0
Lower-middle-income countries,,1993,0
Lower-middle-income countries,,1994,0
Lower-middle-income countries,,1995,0.0013458778848871589
Lower-middle-income countries,,1996,0.007884721271693707
Lower-middle-income countries,,1997,0.007737218402326107
Lower-middle-income countries,,1998,0.007595215458422899
Lower-middle-income countries,,1999,0.0074586281552910805
Lower-middle-income countries,,2000,0.009318703785538673
Lower-middle-income countries,,2001,0.015248272567987442
Lower-middle-income countries,,2002,0.01826200820505619
Lower-middle-income countries,,2003,0.02317051962018013
Lower-middle-income countries,,2004,0.027226077392697334
Lower-middle-income countries,,2005,0.031013786792755127
Lower-middle-income countries,,2006,0.02164647914469242
Lower-middle-income countries,,2007,0.07914293557405472
Lower-middle-income countries,,2008,0.08998729288578033
Lower-middle-income countries,,2009,0.11444749683141708
Lower-middle-income countries,,2010,0.21276037395000458
Lower-middle-income countries,,2011,1.1534876823425293
Lower-middle-income countries,,2012,2.9017162322998047
Lower-middle-income countries,,2013,3.9433581829071045
Lower-middle-income countries,,2014,5.316685676574707
Lower-middle-income countries,,2015,6.881333827972412
Lower-middle-income countries,,2016,12.822074890136719
Lower-middle-income countries,,2017,22.14922523498535
Lower-middle-income countries,,2018,34.991111755371094
Lower-middle-income countries,,2019,49.69615936279297
Lower-middle-income countries,,2020,66.56995391845703
Lower-middle-income countries,,2021,85.9457015991211
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0
Luxembourg,LUX,1970,0
Luxembourg,LUX,1971,0
Luxembourg,LUX,1972,0
Luxembourg,LUX,1973,0
Luxembourg,LUX,1974,0
Luxembourg,LUX,1975,0
Luxembourg,LUX,1976,0
Luxembourg,LUX,1977,0
Luxembourg,LUX,1978,0
Luxembourg,LUX,1979,0
Luxembourg,LUX,1980,0
Luxembourg,LUX,1981,0
Luxembourg,LUX,1982,0
Luxembourg,LUX,1983,0
Luxembourg,LUX,1984,0
Luxembourg,LUX,1985,0
Luxembourg,LUX,1986,0
Luxembourg,LUX,1987,0
Luxembourg,LUX,1988,0
Luxembourg,LUX,1989,0
Luxembourg,LUX,1990,0
Luxembourg,LUX,1991,0
Luxembourg,LUX,1992,0
Luxembourg,LUX,1993,0
Luxembourg,LUX,1994,0
Luxembourg,LUX,1995,0
Luxembourg,LUX,1996,0
Luxembourg,LUX,1997,0
Luxembourg,LUX,1998,0
Luxembourg,LUX,1999,0
Luxembourg,LUX,2000,0.2713407576084137
Luxembourg,LUX,2001,0.3066808581352234
Luxembourg,LUX,2002,0.3881264925003052
Luxembourg,LUX,2003,9.066401481628418
Luxembourg,LUX,2004,58.65141677856445
Luxembourg,LUX,2005,110.6844711303711
Luxembourg,LUX,2006,129.02996826171875
Luxembourg,LUX,2007,124.44279479980469
Luxembourg,LUX,2008,115.9620590209961
Luxembourg,LUX,2009,114.26496124267578
Luxembourg,LUX,2010,115.57238006591797
Luxembourg,LUX,2011,136.75572204589844
Luxembourg,LUX,2012,197.7056884765625
Luxembourg,LUX,2013,370.4090881347656
Luxembourg,LUX,2014,462.8624572753906
Luxembourg,LUX,2015,492.84906005859375
Luxembourg,LUX,2016,463.47393798828125
Luxembourg,LUX,2017,487.6580810546875
Luxembourg,LUX,2018,524.224853515625
Luxembourg,LUX,2019,558.1852416992188
Luxembourg,LUX,2020,676.5723876953125
Luxembourg,LUX,2021,912.2160034179688
Malaysia,MYS,1965,0
Malaysia,MYS,1966,0
Malaysia,MYS,1967,0
Malaysia,MYS,1968,0
Malaysia,MYS,1969,0
Malaysia,MYS,1970,0
Malaysia,MYS,1971,0
Malaysia,MYS,1972,0
Malaysia,MYS,1973,0
Malaysia,MYS,1974,0
Malaysia,MYS,1975,0
Malaysia,MYS,1976,0
Malaysia,MYS,1977,0
Malaysia,MYS,1978,0
Malaysia,MYS,1979,0
Malaysia,MYS,1980,0
Malaysia,MYS,1981,0
Malaysia,MYS,1982,0
Malaysia,MYS,1983,0
Malaysia,MYS,1984,0
Malaysia,MYS,1985,0
Malaysia,MYS,1986,0
Malaysia,MYS,1987,0
Malaysia,MYS,1988,0
Malaysia,MYS,1989,0
Malaysia,MYS,1990,0
Malaysia,MYS,1991,0
Malaysia,MYS,1992,0
Malaysia,MYS,1993,0
Malaysia,MYS,1994,0
Malaysia,MYS,1995,0
Malaysia,MYS,1996,0
Malaysia,MYS,1997,0
Malaysia,MYS,1998,0
Malaysia,MYS,1999,0
Malaysia,MYS,2000,0
Malaysia,MYS,2001,0
Malaysia,MYS,2002,0
Malaysia,MYS,2003,0
Malaysia,MYS,2004,0
Malaysia,MYS,2005,0
Malaysia,MYS,2006,0
Malaysia,MYS,2007,0
Malaysia,MYS,2008,0
Malaysia,MYS,2009,0
Malaysia,MYS,2010,0
Malaysia,MYS,2011,0
Malaysia,MYS,2012,0.66032475233078
Malaysia,MYS,2013,13.040308952331543
Malaysia,MYS,2014,20.590396881103516
Malaysia,MYS,2015,24.286685943603516
Malaysia,MYS,2016,27.04549789428711
Malaysia,MYS,2017,28.234546661376953
Malaysia,MYS,2018,53.03533172607422
Malaysia,MYS,2019,77.84122467041016
Malaysia,MYS,2020,95.1181411743164
Malaysia,MYS,2021,120.05670928955078
Mexico,MEX,1965,0
Mexico,MEX,1966,0
Mexico,MEX,1967,0
Mexico,MEX,1968,0
Mexico,MEX,1969,0
Mexico,MEX,1970,0
Mexico,MEX,1971,0
Mexico,MEX,1972,0
Mexico,MEX,1973,0
Mexico,MEX,1974,0
Mexico,MEX,1975,0
Mexico,MEX,1976,0
Mexico,MEX,1977,0
Mexico,MEX,1978,0
Mexico,MEX,1979,0
Mexico,MEX,1980,0
Mexico,MEX,1981,0
Mexico,MEX,1982,0
Mexico,MEX,1983,0
Mexico,MEX,1984,0
Mexico,MEX,1985,0
Mexico,MEX,1986,0
Mexico,MEX,1987,0
Mexico,MEX,1988,0
Mexico,MEX,1989,0
Mexico,MEX,1990,0.03507665544748306
Mexico,MEX,1991,0.06919056922197342
Mexico,MEX,1992,0.10176395624876022
Mexico,MEX,1993,0.1335207223892212
Mexico,MEX,1994,0.16391268372535706
Mexico,MEX,1995,0.16121806204319
Mexico,MEX,1996,0.19055889546871185
Mexico,MEX,1997,0.18761028349399567
Mexico,MEX,1998,0.2154407501220703
Mexico,MEX,1999,0.21228374540805817
Mexico,MEX,2000,0.20924648642539978
Mexico,MEX,2001,0.23430141806602478
Mexico,MEX,2002,0.22974051535129547
Mexico,MEX,2003,0.22501178085803986
Mexico,MEX,2004,0.24823670089244843
Mexico,MEX,2005,0.24317467212677002
Mexico,MEX,2006,0.2645418643951416
Mexico,MEX,2007,0.23307070136070251
Mexico,MEX,2008,0.4818028211593628
Mexico,MEX,2009,0.6704671382904053
Mexico,MEX,2010,0.7541486620903015
Mexico,MEX,2011,0.9776071310043335
Mexico,MEX,2012,1.6132590770721436
Mexico,MEX,2013,2.431213140487671
Mexico,MEX,2014,4.974532127380371
Mexico,MEX,2015,4.468406677246094
Mexico,MEX,2016,5.475829124450684
Mexico,MEX,2017,25.306177139282227
Mexico,MEX,2018,66.67215728759766
Mexico,MEX,2019,152.21044921875
Mexico,MEX,2020,192.54788208007812
Mexico,MEX,2021,239.20278930664062
Morocco,MAR,1965,0
Morocco,MAR,1966,0
Morocco,MAR,1967,0
Morocco,MAR,1968,0
Morocco,MAR,1969,0
Morocco,MAR,1970,0
