Entity,Code,Year,Solar (% equivalent primary energy)
France,FRA,1994,0.00019741362484637648
France,FRA,1995,0.00020922704425174743
France,FRA,1996,0.0002621596213430166
France,FRA,1997,0.0003421083965804428
France,FRA,1998,0.00040078337769955397
France,FRA,1999,0.0004381855542305857
France,FRA,2000,0.0004970359150320292
France,FRA,2001,0.0005757930339314044
France,FRA,2002,0.0006656438927166164
France,FRA,2003,0.0007162672118283808
France,FRA,2004,0.0007673786021769047
France,FRA,2005,0.0009538145386613905
France,FRA,2006,0.0010833411943167448
France,FRA,2007,0.0016566209960728884
France,FRA,2008,0.0038295197300612926
France,FRA,2009,0.016698844730854034
France,FRA,2010,0.05740531533956528
France,FRA,2011,0.1989540457725525
France,FRA,2012,0.38194262981414795
France,FRA,2013,0.44287317991256714
France,FRA,2014,0.5738125443458557
France,FRA,2015,0.6965219974517822
France,FRA,2016,0.7916803359985352
France,FRA,2017,0.8839414715766907
France,FRA,2018,0.9869184494018555
France,FRA,2019,1.1333872079849243
France,FRA,2020,1.3797481060028076
France,FRA,2021,1.4627429246902466
Germany,DEU,1965,0
Germany,DEU,1966,0
Germany,DEU,1967,0
Germany,DEU,1968,0
Germany,DEU,1969,0
Germany,DEU,1970,0
Germany,DEU,1971,0
Germany,DEU,1972,0
Germany,DEU,1973,0
Germany,DEU,1974,0
Germany,DEU,1975,0
Germany,DEU,1976,0
Germany,DEU,1977,0
Germany,DEU,1978,0
Germany,DEU,1979,0
Germany,DEU,1980,0
Germany,DEU,1981,0
Germany,DEU,1982,0
Germany,DEU,1983,0
Germany,DEU,1984,0
Germany,DEU,1985,0
Germany,DEU,1986,0
Germany,DEU,1987,0
Germany,DEU,1988,0
Germany,DEU,1989,0
Germany,DEU,1990,0.0000702288598404266
Germany,DEU,1991,0.00007197999366326258
Germany,DEU,1992,0.0001475721801398322
Germany,DEU,1993,0.00022199803788680583
Germany,DEU,1994,0.00029926199931651354
Germany,DEU,1995,0.00037178717320784926
Germany,DEU,1996,0.0004323104221839458
Germany,DEU,1997,0.0008025029092095792
Germany,DEU,1998,0.001103452406823635
Germany,DEU,1999,0.00141748262103647
Germany,DEU,2000,0
Germany,DEU,2001,0.007230947259813547
Germany,DEU,2002,0.014551526866853237
Germany,DEU,2003,0.022634221240878105
Germany,DEU,2004,0.04002799838781357
Germany,DEU,2005,0.09451661258935928
Germany,DEU,2006,0.15864677727222443
Germany,DEU,2007,0.2278263419866562
Germany,DEU,2008,0.3219525218009949
Germany,DEU,2009,0.5079129338264465
Germany,DEU,2010,0.8630868792533875
Germany,DEU,2011,1.4862412214279175
Germany,DEU,2012,1.9492818117141724
Germany,DEU,2013,2.157285690307617
Germany,DEU,2014,2.5248043537139893
Germany,DEU,2015,2.6492674350738525
Germany,DEU,2016,2.556090831756592
Germany,DEU,2017,2.5921554565429688
Germany,DEU,2018,3.0315113067626953
Germany,DEU,2019,3.1660611629486084
Germany,DEU,2020,3.7217795848846436
Germany,DEU,2021,3.6512598991394043
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0
Greece,GRC,1983,0
Greece,GRC,1984,0
Greece,GRC,1985,0
Greece,GRC,1986,0
Greece,GRC,1987,0
Greece,GRC,1988,0
Greece,GRC,1989,0
Greece,GRC,1990,0
Greece,GRC,1991,0
Greece,GRC,1992,0
Greece,GRC,1993,0
Greece,GRC,1994,0
Greece,GRC,1995,0
Greece,GRC,1996,0
Greece,GRC,1997,0
Greece,GRC,1998,0
Greece,GRC,1999,0
Greece,GRC,2000,0
Greece,GRC,2001,0
Greece,GRC,2002,0
Greece,GRC,2003,0
Greece,GRC,2004,0.0007254326483234763
Greece,GRC,2005,0.0007159846718423069
Greece,GRC,2006,0.0006888663046993315
Greece,GRC,2007,0.0006756520597264171
Greece,GRC,2008,0.0034527790267020464
Greece,GRC,2009,0.03555983304977417
Greece,GRC,2010,0.11717768758535385
Greece,GRC,2011,0.45955827832221985
Greece,GRC,2012,1.3477638959884644
Greece,GRC,2013,3.067164182662964
Greece,GRC,2014,3.370969295501709
Greece,GRC,2015,3.4065093994140625
Greece,GRC,2016,3.4775965213775635
Greece,GRC,2017,4.035459518432617
Greece,GRC,2018,3.145817279815674
Greece,GRC,2019,3.752931594848633
Greece,GRC,2020,4.2188801765441895
Greece,GRC,2021,4.622666835784912
High-income countries,,1965,0
High-income countries,,1966,0
High-income countries,,1967,0
High-income countries,,1968,0
High-income countries,,1969,0
High-income countries,,1970,0
High-income countries,,1971,0
High-income countries,,1972,0
High-income countries,,1973,0
High-income countries,,1974,0
High-income countries,,1975,0
High-income countries,,1976,0
High-income countries,,1977,0
High-income countries,,1978,0
High-income countries,,1979,0
High-income countries,,1980,0
High-income countries,,1981,0
High-income countries,,1982,0
High-income countries,,1983,0.00001897275615192484
High-income countries,,1984,0.000038116169889690354
High-income countries,,1985,0.00006931192910997197
High-income countries,,1986,0.00008814764441922307
High-income countries,,1987,0.00005984314702800475
High-income countries,,1988,0.000055573440477019176
High-income countries,,1989,0.0014020060189068317
High-income countries,,1990,0.0020438251085579395
High-income countries,,1991,0.0026341164484620094
High-income countries,,1992,0.0023942580446600914
High-income countries,,1993,0.0028084206860512495
High-income countries,,1994,0.0029445032123476267
High-income countries,,1995,0.00305520580150187
High-income countries,,1996,0.003208187175914645
High-income countries,,1997,0.003398721572011709
High-income countries,,1998,0.0036523141898214817
High-income countries,,1999,0.004006646573543549
High-income countries,,2000,0.004516055341809988
High-income countries,,2001,0.006027658004313707
High-income countries,,2002,0.007471975404769182
High-income countries,,2003,0.009193873964250088
High-income countries,,2004,0.011851340532302856
High-income countries,,2005,0.016632387414574623
High-income countries,,2006,0.02277909591794014
High-income countries,,2007,0.03037901222705841
High-income countries,,2008,0.04975128546357155
High-income countries,,2009,0.08610394597053528
High-income countries,,2010,0.1309295892715454
High-income countries,,2011,0.2454318404197693
High-income countries,,2012,0.3724353313446045
High-income countries,,2013,0.4787614047527313
High-income countries,,2014,0.6278342008590698
High-income countries,,2015,0.7615755796432495
High-income countries,,2016,0.8845543265342712
High-income countries,,2017,1.0540220737457275
High-income countries,,2018,1.1870914697647095
High-income countries,,2019,1.3704909086227417
High-income countries,,2020,1.7420933246612549
High-income countries,,2021,1.9719411134719849
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0
Hong Kong,HKG,2007,0
Hong Kong,HKG,2008,0
Hong Kong,HKG,2009,0
Hong Kong,HKG,2010,0.0008640130399726331
Hong Kong,HKG,2011,0.002513512736186385
Hong Kong,HKG,2012,0.002597945276647806
Hong Kong,HKG,2013,0.002512396778911352
Hong Kong,HKG,2014,0.002565565053373575
Hong Kong,HKG,2015,0.0033010535407811403
Hong Kong,HKG,2016,0.0031912827398627996
Hong Kong,HKG,2017,0.004149342887103558
Hong Kong,HKG,2018,0.004643937572836876
Hong Kong,HKG,2019,0.005261806305497885
Hong Kong,HKG,2020,0.00801822915673256
Hong Kong,HKG,2021,0.008701746352016926
Hungary,HUN,1965,0
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0
Hungary,HUN,2002,0
Hungary,HUN,2003,0
Hungary,HUN,2004,0
Hungary,HUN,2005,0
Hungary,HUN,2006,0
Hungary,HUN,2007,0
Hungary,HUN,2008,0.0009479631553404033
Hungary,HUN,2009,0.0010292037623003125
Hungary,HUN,2010,0.0009993520798161626
Hungary,HUN,2011,0.001024390454404056
Hungary,HUN,2012,0.008736821822822094
Hungary,HUN,2013,0.02861829102039337
Hungary,HUN,2014,0.07616029679775238
Hungary,HUN,2015,0.15122584998607635
Hungary,HUN,2016,0.2555985152721405
Hungary,HUN,2017,0.34476354718208313
Hungary,HUN,2018,0.6132272481918335
Hungary,HUN,2019,1.434979796409607
Hungary,HUN,2020,2.386587619781494
Hungary,HUN,2021,3.5173914432525635
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0
Iceland,ISL,2012,0
Iceland,ISL,2013,0
Iceland,ISL,2014,0
Iceland,ISL,2015,0
Iceland,ISL,2016,0
Iceland,ISL,2017,0
Iceland,ISL,2018,0
Iceland,ISL,2019,0
Iceland,ISL,2020,0
Iceland,ISL,2021,0
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0
India,IND,1991,0
India,IND,1992,0
India,IND,1993,0
India,IND,1994,0
India,IND,1995,0.00010124470281880349
India,IND,1996,0.000581401982344687
India,IND,1997,0.0005509413313120604
India,IND,1998,0.0005193994147703052
India,IND,1999,0.0005047674640081823
India,IND,2000,0.0005609919899143279
India,IND,2001,0.0008718885364942253
India,IND,2002,0.000991477514617145
India,IND,2003,0.0011705703800544143
India,IND,2004,0.001205120817758143
India,IND,2005,0.0011308938264846802
India,IND,2006,0.00042270476114936173
India,IND,2007,0.003169792704284191
India,IND,2008,0.003177943639457226
India,IND,2009,0.003489007242023945
India,IND,2010,0.005002669058740139
India,IND,2011,0.0343032106757164
India,IND,2012,0.08165793120861053
India,IND,2013,0.12826868891716003
India,IND,2014,0.17050446569919586
India,IND,2015,0.22020715475082397
India,IND,2016,0.3692115545272827
India,IND,2017,0.6589594483375549
India,IND,2018,1.0380032062530518
India,IND,2019,1.2857383489608765
India,IND,2020,1.723565936088562
India,IND,2021,1.8161810636520386
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0
Indonesia,IDN,2008,0.000017945989384315908
Indonesia,IDN,2009,0.000017393367670592852
Indonesia,IDN,2010,0.00008167592022800818
Indonesia,IDN,2011,0.00011274731514276937
Indonesia,IDN,2012,0.0004225565935485065
Indonesia,IDN,2013,0.0007966012926772237
Indonesia,IDN,2014,0.0009672746527940035
Indonesia,IDN,2015,0.0007310952059924603
Indonesia,IDN,2016,0.0028738356195390224
Indonesia,IDN,2017,0.0037658228538930416
Indonesia,IDN,2018,0.010491776280105114
Indonesia,IDN,2019,0.012833490036427975
Indonesia,IDN,2020,0.019959582015872
Indonesia,IDN,2021,0.021835677325725555
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0
Iran,IRN,2000,0
Iran,IRN,2001,0
Iran,IRN,2002,0
Iran,IRN,2003,0
Iran,IRN,2004,0
Iran,IRN,2005,0
Iran,IRN,2006,0.00001336307468591258
Iran,IRN,2007,0.000012570292710734066
Iran,IRN,2008,0.000024158072847058065
Iran,IRN,2009,0.000035161392588634044
Iran,IRN,2010,0.00008012872422114015
Iran,IRN,2011,0.00007623482088092715
Iran,IRN,2012,0.00007498068589484319
Iran,IRN,2013,0.00007186047150753438
Iran,IRN,2014,0.00006833523366367444
Iran,IRN,2015,0.00014593405649065971
Iran,IRN,2016,0.0004634846409317106
Iran,IRN,2017,0.0075875441543757915
Iran,IRN,2018,0.018882794305682182
Iran,IRN,2019,0.04124489054083824
Iran,IRN,2020,0.05001472309231758
Iran,IRN,2021,0.05198977142572403
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0.026616184040904045
Iraq,IRQ,2014,0.03444376215338707
Iraq,IRQ,2015,0.03544469550251961
Iraq,IRQ,2016,0.030696162953972816
Iraq,IRQ,2017,0.028874482959508896
Iraq,IRQ,2018,0.15649628639221191
Iraq,IRQ,2019,0.16058653593063354
Iraq,IRQ,2020,0.17973662912845612
Iraq,IRQ,2021,0.16707062721252441
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0
Ireland,IRL,1993,0
Ireland,IRL,1994,0
Ireland,IRL,1995,0
Ireland,IRL,1996,0
Ireland,IRL,1997,0
Ireland,IRL,1998,0
Ireland,IRL,1999,0
Ireland,IRL,2000,0
Ireland,IRL,2001,0
Ireland,IRL,2002,0
Ireland,IRL,2003,0
Ireland,IRL,2004,0
Ireland,IRL,2005,0
Ireland,IRL,2006,0
Ireland,IRL,2007,0
Ireland,IRL,2008,0
Ireland,IRL,2009,0.0006611644057556987
Ireland,IRL,2010,0.0007381828036159277
Ireland,IRL,2011,0.0008723593200556934
Ireland,IRL,2012,0.0010533692548051476
Ireland,IRL,2013,0.001156916026957333
Ireland,IRL,2014,0.0015621671918779612
Ireland,IRL,2015,0.002499467460438609
Ireland,IRL,2016,0.008760874159634113
Ireland,IRL,2017,0.01685030199587345
Ireland,IRL,2018,0.030770938843488693
Ireland,IRL,2019,0.05658559873700142
Ireland,IRL,2020,0.09576738625764847
Ireland,IRL,2021,0.09553387016057968
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0
Israel,ISR,2002,0
Israel,ISR,2003,0
Israel,ISR,2004,0
Israel,ISR,2005,0
Israel,ISR,2006,0
Israel,ISR,2007,0
Israel,ISR,2008,0
Israel,ISR,2009,0.02625260129570961
Israel,ISR,2010,0.07317676395177841
Israel,ISR,2011,0.19582314789295197
Israel,ISR,2012,0.35759326815605164
Israel,ISR,2013,0.5028692483901978
Israel,ISR,2014,0.8713012337684631
Israel,ISR,2015,1.1880439519882202
Israel,ISR,2016,1.5563753843307495
Israel,ISR,2017,1.5234596729278564
Israel,ISR,2018,1.6578340530395508
Israel,ISR,2019,2.717984676361084
Israel,ISR,2020,3.826397180557251
Israel,ISR,2021,4.86081600189209
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00032733235275372863
Italy,ITA,1990,0.0006379547994583845
Italy,ITA,1991,0.000772438826970756
Italy,ITA,1992,0.001396667561493814
Italy,ITA,1993,0.0017440218944102526
Italy,ITA,1994,0.0017479747766628861
Italy,ITA,1995,0.001985172973945737
Italy,ITA,1996,0.0021385380532592535
Italy,ITA,1997,0.0022523270454257727
Italy,ITA,1998,0.0023484753910452127
Italy,ITA,1999,0.002426827559247613
Italy,ITA,2000,0.0025354265235364437
Italy,ITA,2001,0.0026611238718032837
Italy,ITA,2002,0.0029421604704111814
Italy,ITA,2003,0.0032376758754253387
Italy,ITA,2004,0.0038028224371373653
Italy,ITA,2005,0.0040343524888157845
Italy,ITA,2006,0.0045473105274140835
Italy,ITA,2007,0.005133233033120632
Italy,ITA,2008,0.025680184364318848
Italy,ITA,2009,0.09588988125324249
Italy,ITA,2010,0.25970128178596497
Italy,ITA,2011,1.4906362295150757
Italy,ITA,2012,2.660536289215088
Italy,ITA,2013,3.165713310241699
Italy,ITA,2014,3.4290153980255127
Italy,ITA,2015,3.411696195602417
Italy,ITA,2016,3.2566077709198
Italy,ITA,2017,3.529212236404419
Italy,ITA,2018,3.2334094047546387
Italy,ITA,2019,3.428654670715332
Italy,ITA,2020,3.9184179306030273
Italy,ITA,2021,3.7155635356903076
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0.00005642157339025289
Japan,JPN,1991,0.00005517822501133196
Japan,JPN,1992,0.0005758287152275443
Japan,JPN,1993,0.0012156068114563823
Japan,JPN,1994,0.0015102685429155827
Japan,JPN,1995,0.0019570665899664164
Japan,JPN,1996,0.002649077447131276
Japan,JPN,1997,0.004592582117766142
Japan,JPN,1998,0.006970403250306845
Japan,JPN,1999,0.010438241064548492
Japan,JPN,2000,0.016297806054353714
Japan,JPN,2001,0.023743154481053352
Japan,JPN,2002,0.03274122253060341
Japan,JPN,2003,0.04483781009912491
Japan,JPN,2004,0.058709707111120224
Japan,JPN,2005,0.07452642172574997
Japan,JPN,2006,0.09087284654378891
Japan,JPN,2007,0.10577460378408432
Japan,JPN,2008,0.12002179771661758
Japan,JPN,2009,0.15347948670387268
Japan,JPN,2010,0.187058687210083
Japan,JPN,2011,0.26815342903137207
Japan,JPN,2012,0.36403679847717285
Japan,JPN,2013,0.6382670402526855
Japan,JPN,2014,1.1873881816864014
Japan,JPN,2015,1.7561655044555664
Japan,JPN,2016,2.218259334564209
Japan,JPN,2017,2.7275800704956055
Japan,JPN,2018,3.1218371391296387
Japan,JPN,2019,3.4736294746398926
Japan,JPN,2020,4.146501064300537
Japan,JPN,2021,4.580714702606201
Kazakhstan,KAZ,1990,0
Kazakhstan,KAZ,1991,0
Kazakhstan,KAZ,1992,0
Kazakhstan,KAZ,1993,0
Kazakhstan,KAZ,1994,0
Kazakhstan,KAZ,1995,0
Kazakhstan,KAZ,1996,0
Kazakhstan,KAZ,1997,0
Kazakhstan,KAZ,1998,0
Kazakhstan,KAZ,1999,0
Kazakhstan,KAZ,2000,0
Kazakhstan,KAZ,2001,0
Kazakhstan,KAZ,2002,0
Kazakhstan,KAZ,2003,0
Kazakhstan,KAZ,2004,0
Kazakhstan,KAZ,2005,0
Kazakhstan,KAZ,2006,0
Kazakhstan,KAZ,2007,0
Kazakhstan,KAZ,2008,0
Kazakhstan,KAZ,2009,0
Kazakhstan,KAZ,2010,0
Kazakhstan,KAZ,2011,0
Kazakhstan,KAZ,2012,0.000007842658305889927
Kazakhstan,KAZ,2013,0.00029155847732909024
Kazakhstan,KAZ,2014,0.0004470344865694642
Kazakhstan,KAZ,2015,0.017429258674383163
Kazakhstan,KAZ,2016,0.032481662929058075
Kazakhstan,KAZ,2017,0.03216228261590004
Kazakhstan,KAZ,2018,0.04389568790793419
Kazakhstan,KAZ,2019,0.12228450179100037
Kazakhstan,KAZ,2020,0.4044155180454254
Kazakhstan,KAZ,2021,0.4269755780696869
Kuwait,KWT,1965,0
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
